baseline_model,residual_route,input_root,path_model,path_route,representation,subset,n_rows,n_unique_material_ids,n_duplicate_material_ids,n_folds,expected_total,coverage_fraction,prediction_file,MAE,RMSE,R2,F1,DAF,Precision,Recall,Accuracy,TPR,FPR,TNR,FNR,TP,FP,TN,FN,baseline_all_subset_MAE,baseline_all_subset_RMSE,baseline_all_subset_R2,baseline_all_subset_F1,baseline_all_subset_DAF,baseline_all_subset_Precision,baseline_all_subset_Recall,baseline_all_subset_Accuracy,baseline_all_subset_TPR,baseline_all_subset_FPR,baseline_all_subset_TNR,baseline_all_subset_FNR,baseline_all_subset_TP,baseline_all_subset_FP,baseline_all_subset_TN,baseline_all_subset_FN,baseline_same_rows_MAE,baseline_same_rows_RMSE,baseline_same_rows_R2,baseline_same_rows_F1,baseline_same_rows_DAF,baseline_same_rows_Precision,baseline_same_rows_Recall,baseline_same_rows_Accuracy,baseline_same_rows_TPR,baseline_same_rows_FPR,baseline_same_rows_TNR,baseline_same_rows_FNR,baseline_same_rows_TP,baseline_same_rows_FP,baseline_same_rows_TN,baseline_same_rows_FN,delta_MAE_vs_baseline_same_rows,delta_MAE_vs_baseline_all_subset,delta_RMSE_vs_baseline_same_rows,delta_RMSE_vs_baseline_all_subset,delta_R2_vs_baseline_same_rows,delta_R2_vs_baseline_all_subset,delta_F1_vs_baseline_same_rows,delta_F1_vs_baseline_all_subset,delta_DAF_vs_baseline_same_rows,delta_DAF_vs_baseline_all_subset,delta_Precision_vs_baseline_same_rows,delta_Precision_vs_baseline_all_subset,delta_Recall_vs_baseline_same_rows,delta_Recall_vs_baseline_all_subset,delta_Accuracy_vs_baseline_same_rows,delta_Accuracy_vs_baseline_all_subset,delta_TPR_vs_baseline_same_rows,delta_TPR_vs_baseline_all_subset,delta_FPR_vs_baseline_same_rows,delta_FPR_vs_baseline_all_subset,delta_TNR_vs_baseline_same_rows,delta_TNR_vs_baseline_all_subset,delta_FNR_vs_baseline_same_rows,delta_FNR_vs_baseline_all_subset,delta_TP_vs_baseline_same_rows,delta_TP_vs_baseline_all_subset,delta_FP_vs_baseline_same_rows,delta_FP_vs_baseline_all_subset,delta_TN_vs_baseline_same_rows,delta_TN_vs_baseline_all_subset,delta_FN_vs_baseline_same_rows,delta_FN_vs_baseline_all_subset,relative_MAE_improvement_vs_baseline_same_rows_%
orb-v3,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,orb-v3,crabnet_frontend,mat2vec+H32,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/orb-v3/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.01154650550224913,0.03475184425294454,0.9985124400791643,0.9314271644455387,6.178635821245542,0.9445380774032459,0.9186752474045292,0.9793213543213544,0.9186752474045292,0.009734532665739046,0.9902654673342609,0.08132475259547083,30263.0,1777.0,180769.0,2679.0,0.011541234666873755,0.03479709226805228,0.9985085638559281,0.9315612164843786,6.177082635151492,0.9443006393263683,0.9191609495476899,0.9793538387288387,0.9191609495476899,0.009783835307265018,0.990216164692735,0.08083905045231012,30279.0,1786.0,180760.0,2663.0,0.011541234666873755,0.03479709226805228,0.9985085638559281,0.9315612164843786,6.177082635151492,0.9443006393263683,0.9191609495476899,0.9793538387288387,0.9191609495476899,0.009783835307265018,0.990216164692735,0.08083905045231012,30279.0,1786.0,180760.0,2663.0,5.270835375374705e-06,5.270835375374705e-06,-4.524801510774612e-05,-4.524801510774612e-05,3.8762232361655435e-06,3.8762232361655435e-06,-0.00013405203883987138,-0.00013405203883987138,0.0015531860940498632,0.0015531860940498632,0.0002374380768775941,0.0002374380768775941,-0.0004857021431606823,-0.0004857021431606823,-3.248440748437886e-05,-3.248440748437886e-05,-0.0004857021431606823,-0.0004857021431606823,-4.93026415259723e-05,-4.93026415259723e-05,4.930264152591679e-05,4.930264152591679e-05,0.00048570214316071003,0.00048570214316071003,-16.0,-16.0,-9.0,-9.0,9.0,9.0,16.0,16.0,-0.045669597122943245
orb-v3,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,orb-v3,crabnet_frontend,mat2vec+S32,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/orb-v3/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.011546567182044354,0.0347517847357512,0.9985124451744516,0.9314170526412975,6.178080030757852,0.9444531128101108,0.9187359601724243,0.9793167136917137,0.9187359601724243,0.009750966879581036,0.990249033120419,0.08126403982757574,30265.0,1780.0,180766.0,2677.0,0.011541234666873755,0.03479709226805228,0.9985085638559281,0.9315612164843786,6.177082635151492,0.9443006393263683,0.9191609495476899,0.9793538387288387,0.9191609495476899,0.009783835307265018,0.990216164692735,0.08083905045231012,30279.0,1786.0,180760.0,2663.0,0.011541234666873755,0.03479709226805228,0.9985085638559281,0.9315612164843786,6.177082635151492,0.9443006393263683,0.9191609495476899,0.9793538387288387,0.9191609495476899,0.009783835307265018,0.990216164692735,0.08083905045231012,30279.0,1786.0,180760.0,2663.0,5.332515170599142e-06,5.332515170599142e-06,-4.530753230108653e-05,-4.530753230108653e-05,3.881318523468735e-06,3.881318523468735e-06,-0.0001441638430811354,-0.0001441638430811354,0.0009973956063600298,0.0009973956063600298,0.00015247348374247682,0.00015247348374247682,-0.0004249893752655831,-0.0004249893752655831,-3.7125037125051996e-05,-3.7125037125051996e-05,-0.0004249893752655831,-0.0004249893752655831,-3.286842768398211e-05,-3.286842768398211e-05,3.286842768401854e-05,3.286842768401854e-05,0.00042498937526562475,0.00042498937526562475,-14.0,-14.0,-6.0,-6.0,6.0,6.0,14.0,14.0,-0.046204026904546024
orb-v3,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,orb-v3,crabnet_frontend,MDS_E_64_cos_zscore,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/orb-v3/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.011547027545243104,0.03476527300162116,0.9985112902162832,0.9314351673720662,6.179373377557984,0.9446508288327662,0.9185841782526866,0.9793259949509949,0.9185841782526866,0.009712620380616393,0.9902873796193836,0.08141582174731346,30260.0,1773.0,180773.0,2682.0,0.011541234666873755,0.03479709226805228,0.9985085638559281,0.9315612164843786,6.177082635151492,0.9443006393263683,0.9191609495476899,0.9793538387288387,0.9191609495476899,0.009783835307265018,0.990216164692735,0.08083905045231012,30279.0,1786.0,180760.0,2663.0,0.011541234666873755,0.03479709226805228,0.9985085638559281,0.9315612164843786,6.177082635151492,0.9443006393263683,0.9191609495476899,0.9793538387288387,0.9191609495476899,0.009783835307265018,0.990216164692735,0.08083905045231012,30279.0,1786.0,180760.0,2663.0,5.7928783693487335e-06,5.7928783693487335e-06,-3.1819266431122595e-05,-3.1819266431122595e-05,2.7263603550320425e-06,2.7263603550320425e-06,-0.00012604911231239857,-0.00012604911231239857,0.0022907424064921855,0.0022907424064921855,0.00035018950639786883,0.00035018950639786883,-0.000576771295003331,-0.000576771295003331,-2.7843777843816753e-05,-2.7843777843816753e-05,-0.000576771295003331,-0.000576771295003331,-7.121492664862589e-05,-7.121492664862589e-05,7.121492664863283e-05,7.121492664863283e-05,0.0005767712950033449,0.0005767712950033449,-19.0,-19.0,-13.0,-13.0,13.0,13.0,19.0,19.0,-0.05019288262091881
sevennet-l3i5,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,sevennet-l3i5,crabnet_frontend,mat2vec+S64,all,256963,256963,0,5,256963.0,1.0,mat2vec_residual/outputs_all_embeddings_residual/sevennet-l3i5/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.03421290038174753,0.06401720314223067,0.9951187877779973,0.762654240270084,4.660816466810885,0.7767634452865826,0.7490484530064215,0.9223000976794324,0.7490484530064215,0.04305167695598166,0.9569483230440183,0.2509515469935785,32078.0,9219.0,204919.0,10747.0,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,-0.0014488962128535801,-0.0014488962128535801,-0.005744494078791532,-0.005744494078791532,0.0009153215881076981,0.0009153215881076981,-0.009749337465915553,-0.009749337465915553,0.13522035643630748,0.13522035643630748,0.022535585918536327,0.022535585918536327,-0.04242848803269117,-0.04242848803269117,3.5024497690328005e-05,3.5024497690328005e-05,-0.04242848803269117,-0.04242848803269117,-0.008527211424408557,-0.008527211424408557,0.008527211424408598,0.008527211424408598,0.0424284880326912,0.0424284880326912,-1817.0,-1817.0,-1826.0,-1826.0,1826.0,1826.0,1817.0,1817.0,4.062880592709484
sevennet-l3i5,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,sevennet-l3i5,crabnet_frontend,mat2vec+H32,all,256963,256963,0,5,256963.0,1.0,mat2vec_residual/outputs_all_embeddings_residual/sevennet-l3i5/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.03422758950588052,0.06412121845052915,0.9951029128805575,0.7652486575942661,4.684248057620082,0.7806685128504105,0.7504261529480444,0.9232691087821983,0.7504261529480444,0.042164398658808805,0.9578356013411912,0.24957384705195562,32137.0,9029.0,205109.0,10688.0,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,-0.0014342070887205863,-0.0014342070887205863,-0.005640478770493049,-0.005640478770493049,0.0008994466906678822,0.0008994466906678822,-0.007154920141733467,-0.007154920141733467,0.15865194724550502,0.15865194724550502,0.02644065348236424,0.02644065348236424,-0.041050788091068324,-0.041050788091068324,0.0010040356004561435,0.0010040356004561435,-0.041050788091068324,-0.041050788091068324,-0.00941448972158141,-0.00941448972158141,0.009414489721581432,0.009414489721581432,0.041050788091068297,0.041050788091068297,-1758.0,-1758.0,-2016.0,-2016.0,2016.0,2016.0,1758.0,1758.0,4.021690508261474
sevennet-l3i5,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,sevennet-l3i5,crabnet_frontend,mat2vec+S32,all,256963,256963,0,5,256963.0,1.0,mat2vec_residual/outputs_all_embeddings_residual/sevennet-l3i5/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.03424902215170555,0.06410629218370754,0.9951051925228703,0.7628324056895486,4.664091119633584,0.7773091931457379,0.7488849970811442,0.9223934963399399,0.7488849970811442,0.04290691049696924,0.9570930895030307,0.2511150029188558,32071.0,9188.0,204950.0,10754.0,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,-0.001412774442895559,-0.001412774442895559,-0.005655405037314654,-0.005655405037314654,0.0009017263329806902,0.0009017263329806902,-0.00957117204645097,-0.00957117204645097,0.1384950092590067,0.1384950092590067,0.023081333777691615,0.023081333777691615,-0.0425919439579685,-0.0425919439579685,0.00012842315819783234,0.00012842315819783234,-0.0425919439579685,-0.0425919439579685,-0.008671977883420973,-0.008671977883420973,0.008671977883421,0.008671977883421,0.042591943957968476,0.042591943957968476,-1824.0,-1824.0,-1857.0,-1857.0,1857.0,1857.0,1824.0,1824.0,3.96159077164789
sevennet-l3i5,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,sevennet-l3i5,crabnet_frontend,mat2vec+L32,all,256963,256963,0,5,256963.0,1.0,mat2vec_residual/outputs_all_embeddings_residual/sevennet-l3i5/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.03425555316513965,0.0640880644297231,0.995107975671264,0.763736198149806,4.687563155557552,0.7812210012210012,0.7470169293636895,0.9229733463572577,0.7470169293636895,0.04183750665458723,0.9581624933454128,0.2529830706363106,31991.0,8959.0,205179.0,10834.0,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,-0.001406243429461454,-0.001406243429461454,-0.005673632791299094,-0.005673632791299094,0.0009045094813743271,0.0009045094813743271,-0.008667379586193569,-0.008667379586193569,0.16196704518297445,0.16196704518297445,0.026993141852954983,0.026993141852954983,-0.04446001167542324,-0.04446001167542324,0.0007082731755155836,0.0007082731755155836,-0.04446001167542324,-0.04446001167542324,-0.009741381725802988,-0.009741381725802988,0.009741381725803078,0.009741381725803078,0.04446001167542327,0.04446001167542327,-1904.0,-1904.0,-2086.0,-2086.0,2086.0,2086.0,1904.0,1904.0,3.943277018394377
sevennet-l3i5,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,sevennet-l3i5,crabnet_frontend,mat2vec+L64,all,256963,256963,0,5,256963.0,1.0,mat2vec_residual/outputs_all_embeddings_residual/sevennet-l3i5/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.03426370420084105,0.06413824561466716,0.9951003117267024,0.7631453382956389,4.680608440251633,0.7800619406442802,0.7469468768242848,0.9227281748734254,0.7469468768242848,0.04211769980106286,0.9578823001989372,0.2530531231757151,31988.0,9019.0,205119.0,10837.0,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,-0.001398092393760056,-0.001398092393760056,-0.005623451606355037,-0.005623451606355037,0.0008968455368127959,0.0008968455368127959,-0.009258239440360638,-0.009258239440360638,0.1550123298770556,0.1550123298770556,0.02583408127623399,0.02583408127623399,-0.04453006421482786,-0.04453006421482786,0.0004631016916832875,0.0004631016916832875,-0.04453006421482786,-0.04453006421482786,-0.009461188579327352,-0.009461188579327352,0.009461188579327429,0.009461188579327429,0.044530064214827775,0.044530064214827775,-1907.0,-1907.0,-2026.0,-2026.0,2026.0,2026.0,1907.0,1907.0,3.9204205263503615
sevennet-l3i5,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,sevennet-l3i5,crabnet_frontend,mat2vec+H64,all,256963,256963,0,5,256963.0,1.0,mat2vec_residual/outputs_all_embeddings_residual/sevennet-l3i5/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.03426901810769663,0.07273130666129088,0.9936994700913802,0.7626065150992953,4.659318927616416,0.7765138680478242,0.7491885580852305,0.9222650731817421,0.7491885580852305,0.043121725242600564,0.9568782747573994,0.2508114419147694,32084.0,9234.0,204904.0,10741.0,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,-0.0013927784869044793,-0.0013927784869044793,0.0029696094402686807,0.0029696094402686807,-0.0005039960985094849,-0.0005039960985094849,-0.009797062636704212,-0.009797062636704212,0.1337228172418392,0.1337228172418392,0.022286008679777924,0.022286008679777924,-0.04228838295388215,-0.04228838295388215,0.0,0.0,-0.04228838295388215,-0.04228838295388215,-0.008457163137789651,-0.008457163137789651,0.008457163137789658,0.008457163137789658,0.04228838295388207,0.04228838295388207,-1811.0,-1811.0,-1811.0,-1811.0,1811.0,1811.0,1811.0,1811.0,3.905519687461103
sevennet-l3i5,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,sevennet-l3i5,crabnet_frontend,mat2vec,all,256963,256963,0,5,256963.0,1.0,mat2vec_residual/outputs_all_embeddings_residual/sevennet-l3i5/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.03430907776109891,0.06660235140022677,0.9947166008501788,0.7636138171151944,4.681441458187025,0.7802007699429853,0.747717454757735,0.9228488148099143,0.747717454757735,0.04212703957261205,0.9578729604273879,0.252282545242265,32021.0,9021.0,205117.0,10804.0,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,-0.0013527188335021936,-0.0013527188335021936,-0.0031593458207954256,-0.0031593458207954256,0.0005131346602891274,0.0005131346602891274,-0.008789760620805165,-0.008789760620805165,0.15584534781244752,0.15584534781244752,0.025972910574939,0.025972910574939,-0.04375948628137771,-0.04375948628137771,0.0005837416281722074,0.0005837416281722074,-0.04375948628137771,-0.04375948628137771,-0.009451848807778163,-0.009451848807778163,0.009451848807778163,0.009451848807778163,0.043759486281377685,0.043759486281377685,-1874.0,-1874.0,-2024.0,-2024.0,2024.0,2024.0,1874.0,1874.0,3.7931875639349695
sevennet-l3i5,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,sevennet-l3i5,crabnet_frontend,MDS_E_64_cos_zscore,all,256963,256963,0,5,256963.0,1.0,mat2vec_residual/outputs_all_embeddings_residual/sevennet-l3i5/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.03496650566561385,0.06661245122399333,0.9947149983408037,0.7657391427693326,4.652522738154366,0.7753812271084193,0.756333917104495,0.9228760560858956,0.756333917104495,0.04381753822301507,0.956182461776985,0.24366608289550495,32390.0,9383.0,204755.0,10435.0,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,-0.0006952909289872564,-0.0006952909289872564,-0.003149245997028871,-0.003149245997028871,0.0005115321509140403,0.0005115321509140403,-0.00666443496666691,-0.00666443496666691,0.12692662777978914,0.12692662777978914,0.02115336774037302,0.02115336774037302,-0.035143023934617657,-0.035143023934617657,0.000610982904153512,0.000610982904153512,-0.035143023934617657,-0.035143023934617657,-0.007761350157375148,-0.007761350157375148,0.007761350157375224,0.007761350157375224,0.03514302393461763,0.03514302393461763,-1505.0,-1505.0,-1662.0,-1662.0,1662.0,1662.0,1505.0,1505.0,1.9496800368507445
sevennet-l3i5,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,sevennet-l3i5,crabnet_frontend,MDS_64_cos_zscore,all,256963,256963,0,5,256963.0,1.0,mat2vec_residual/outputs_all_embeddings_residual/sevennet-l3i5/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.0350342637000297,0.0672201595568545,0.9946181278636174,0.7648975302154494,4.590421441869769,0.765031534688157,0.7647635726795097,0.9216501986667341,0.7647635726795097,0.04697438100664058,0.9530256189933595,0.23523642732049035,32751.0,10059.0,204079.0,10074.0,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,-0.0006275328945714101,-0.0006275328945714101,-0.0025415376641677034,-0.0025415376641677034,0.0004146616737277231,0.0004146616737277231,-0.007506047520550174,-0.007506047520550174,0.0648253314951921,0.0648253314951921,0.010803675320110728,0.010803675320110728,-0.02671336835960303,-0.02671336835960303,-0.0006148745150079682,-0.0006148745150079682,-0.02671336835960303,-0.02671336835960303,-0.004604507373749636,-0.004604507373749636,0.004604507373749733,0.004604507373749733,0.02671336835960303,0.02671336835960303,-1144.0,-1144.0,-986.0,-986.0,986.0,986.0,1144.0,1144.0,1.7596782958108546
sevennet-l3i5,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,sevennet-l3i5,crabnet_frontend,MDS_F_64_cos_zscore,all,256963,256963,0,5,256963.0,1.0,mat2vec_residual/outputs_all_embeddings_residual/sevennet-l3i5/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.035146219517560987,0.06779153341907114,0.9945262467923512,0.7663878078903829,4.5891487061766565,0.7648194228041209,0.767962638645651,0.921973202367656,0.767962638645651,0.04722655483846865,0.9527734451615314,0.2320373613543491,32888.0,10113.0,204025.0,9937.0,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,-0.0005155770770401205,-0.0005155770770401205,-0.001970163801951058,-0.001970163801951058,0.0003227806024616031,0.0003227806024616031,-0.006015769845616692,-0.006015769845616692,0.06355259580207928,0.06355259580207928,0.010591563436074591,0.010591563436074591,-0.02351430239346175,-0.02351430239346175,-0.0002918708140861037,-0.0002918708140861037,-0.02351430239346175,-0.02351430239346175,-0.004352333541921563,-0.004352333541921563,0.00435233354192166,0.00435233354192166,0.023514302393461778,0.023514302393461778,-1007.0,-1007.0,-932.0,-932.0,932.0,932.0,1007.0,1007.0,1.4457406139716877
sevennet-l3i5,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,sevennet-l3i5,crabnet_frontend,MDS_32_cos_zscore,all,256963,256963,0,5,256963.0,1.0,mat2vec_residual/outputs_all_embeddings_residual/sevennet-l3i5/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.03534339089773913,0.06857975962869549,0.9943982178589035,0.7675418767750536,4.57288328017038,0.762108655616943,0.7730531231757152,0.9219615275350926,0.7730531231757152,0.048258599594653916,0.951741400405346,0.22694687682428488,33106.0,10334.0,203804.0,9719.0,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,-0.0003184056968619786,-0.0003184056968619786,-0.0011819375923267095,-0.0011819375923267095,0.00019475166901383734,0.00019475166901383734,-0.004861700960945958,-0.004861700960945958,0.04728716979580305,0.04728716979580305,0.007880796248896704,0.007880796248896704,-0.01842381786339753,-0.01842381786339753,-0.00030354564664947237,-0.00030354564664947237,-0.01842381786339753,-0.01842381786339753,-0.0033202887857363,-0.0033202887857363,0.003320288785736314,0.003320288785736314,0.018423817863397557,0.018423817863397557,-789.0,-789.0,-711.0,-711.0,711.0,711.0,789.0,789.0,0.8928481660124283
sevennet-l3i5,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,sevennet-l3i5,crabnet_frontend,MDS_F_32_cos_zscore,all,256963,256963,0,5,256963.0,1.0,mat2vec_residual/outputs_all_embeddings_residual/sevennet-l3i5/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.03535388998796212,0.06867360830797153,0.9943828757354618,0.7670748584121225,4.584607808403177,0.7640626447965897,0.7701109165207238,0.9220549261956001,0.7701109165207238,0.04755811672846482,0.9524418832715352,0.2298890834792761,32980.0,10184.0,203954.0,9845.0,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,-0.0003079066066389857,-0.0003079066066389857,-0.0010880889130506638,-0.0010880889130506638,0.00017940954557216227,0.00017940954557216227,-0.005328719323877018,-0.005328719323877018,0.05901169802860018,0.05901169802860018,0.009834785428543436,0.009834785428543436,-0.02136602451838887,-0.02136602451838887,-0.00021014698614196803,-0.00021014698614196803,-0.02136602451838887,-0.02136602451838887,-0.004020771651925395,-0.004020771651925395,0.004020771651925492,0.004020771651925492,0.021366024518388788,0.021366024518388788,-915.0,-915.0,-861.0,-861.0,861.0,861.0,915.0,915.0,0.8634074444965013
