baseline_model,residual_route,metrics_variant,representation,split,subset,MAE_mean,MAE_std,RMSE_mean,RMSE_std,R2_mean,R2_std,delta_MAE_vs_baseline_mean,delta_MAE_vs_baseline_std,delta_RMSE_vs_baseline_mean,delta_RMSE_vs_baseline_std,delta_R2_vs_baseline_mean,delta_R2_vs_baseline_std,F1_mean,F1_std,DAF_mean,DAF_std,delta_F1_vs_baseline_mean,delta_F1_vs_baseline_std,delta_DAF_vs_baseline_mean,delta_DAF_vs_baseline_std,gamma_mean,gamma_std,alpha_mean,alpha_std,inner_alpha_mean,inner_alpha_std,inner_holdout_mae_mean,inner_holdout_mae_std,n_rows_mean,n_rows_std,rank_by_MAE
m3gnet,crabnet_frontend,full,mat2vec+S64,train,all,0.056179208753726485,0.000577145400071293,0.0868365607382743,0.001096350854543627,0.9910055949529226,0.00039389485900132287,-0.007987595635526184,0.000129974076937075,-0.013226460102309708,0.0005215061622057151,0.0029458183579395224,8.652675557989293e-05,0.6058064294889618,0.0034856772055255393,3.79624845122852,0.061358063589942176,0.0070641112060989995,0.0035476528526892466,0.8350034116439993,0.029289390803407825,0.71,0.05477225575051661,252.98221301347039,141.42135579009593,189.73666001010278,173.20508020916517,0.056647410227167946,0.001087851712794425,205570.4,0.5477225575061624,2.0
m3gnet,crabnet_frontend,full,mat2vec+S32,train,all,0.05628012303748224,0.0005805394380830679,0.0869909430778968,0.0011068052661747923,0.9909731849111634,0.00040727753906447795,-0.007886681351770414,0.0001375532117031648,-0.013072077762687203,0.000494111159938998,0.002913408316180255,5.7848633841359165e-05,0.6055752821283373,0.0027833590312334477,3.8090769269851767,0.05763525300390577,0.006832963845474627,0.00409007464504791,0.8478318874006561,0.027697475737804837,0.72,0.0570087712549569,663.2455534033676,474.48042094835256,326.4911068067352,408.3557841761781,0.05668524642375048,0.0011074606484711418,205570.4,0.5477225575061624,3.0
m3gnet,crabnet_frontend,full,mat2vec+H32,train,all,0.05629289392367946,0.0005868820633923443,0.0869898467739178,0.0011213173554865648,0.9909733213065813,0.0004105579344947034,-0.007873910465573203,0.00013230099275522743,-0.013073174066666199,0.0005066319713821068,0.0029135447115982817,5.736661046308891e-05,0.6064713190409392,0.003075918620216287,3.8041228431522285,0.05476139339170546,0.007729000758076388,0.004173211750458786,0.8428778035677071,0.023918462099160286,0.72,0.0570087712549569,252.98221301347039,141.42135579009593,189.73666001010278,173.20508020916517,0.05672020615413879,0.0011026648399155117,205570.4,0.5477225575061624,4.0
m3gnet,crabnet_frontend,full,mat2vec+L64,train,all,0.05629792247511968,0.0005765803733808371,0.08701622064601919,0.0011096105326284461,0.9909678907826404,0.00040896445150827033,-0.007868881914132982,0.0001313485609892216,-0.0130468001945648,0.0004969013113359319,0.002908114187657329,5.602837339687756e-05,0.6052981127592242,0.0031146600338534417,3.815648162143218,0.05763124002087316,0.00655579447636141,0.004842732998316958,0.8544031225586972,0.02640027397908417,0.72,0.0570087712549569,800.0000001999999,447.2135950527443,600.0000004000001,547.7225569574435,0.05671870081834619,0.0011290814559652242,205570.4,0.5477225575061624,5.0
m3gnet,crabnet_frontend,full,mat2vec+L32,train,all,0.05637978081216464,0.0005702379914998464,0.08725146926374654,0.0010932635674000548,0.9909194705170089,0.0003961866660354264,-0.0077870235770880255,0.0001404959363627346,-0.012811551576837454,0.000534422565567404,0.0028596939220258077,9.012613303629122e-05,0.6064475399958309,0.003372677050601523,3.807839841523028,0.060198783756263474,0.007705221712968125,0.0037859694139311716,0.8465948019385074,0.029912048754716612,0.71,0.05477225575051661,800.0000001999999,447.2135950527443,600.0000004000001,547.7225569574435,0.056797693198660994,0.0010866145836904238,205570.4,0.5477225575061624,6.0
m3gnet,crabnet_frontend,full,mat2vec,train,all,0.056424316601918545,0.0005691280287416006,0.08732249134771991,0.0010878338576932225,0.990904682298568,0.0003964402557572667,-0.007742487787334116,0.00014229208217631995,-0.012740529492864092,0.0005337573937939319,0.0028449057035849546,8.977073212635287e-05,0.6051480824676669,0.003161157912530892,3.7985128974010514,0.061420442320191476,0.006405764184804097,0.003882489583875741,0.8372678578165307,0.029536018055468672,0.71,0.05477225575051661,252.98221301347039,141.42135579009593,189.73666001010278,173.20508020916517,0.056828718685362344,0.001094404690728353,205570.4,0.5477225575061624,7.0
m3gnet,crabnet_frontend,full,MDS_E_64_cos_zscore,train,all,0.05782613059294839,0.0005522202106471807,0.08990214644838557,0.0010233298373796675,0.9903588151430952,0.0004303500727525749,-0.0063406737963042775,0.00013130714133959334,-0.010160874392198427,0.000561531704573854,0.002299038548112242,7.734648314515693e-05,0.5975098617952475,0.0045316451816893675,3.7370343374340123,0.05917437920918436,-0.0012324564876152744,0.005635619078048504,0.7757892978494916,0.03414793519768548,0.6900000000000001,0.06519202405202647,100.0,0.0,100.0,0.0,0.05788563633700359,0.0012523448362606012,205570.4,0.5477225575061624,8.0
m3gnet,crabnet_frontend,full,MDS_64_cos_zscore,train,all,0.057940825790178896,0.0005534525933773753,0.0900758454701526,0.001029920659320318,0.99032217501309,0.00041426928980450324,-0.006225978599073767,0.00013678290667835922,-0.009987175370431403,0.0004407477305366429,0.0022623984181070035,5.951954967878941e-05,0.5977779495529353,0.002972870275726913,3.688726702013111,0.05053191354182891,-0.0009643687299275561,0.004770599801177571,0.72748166242859,0.022260987524455513,0.7,0.061237243569579436,3.1622776601683795,0.0,3.1622776601683795,0.0,0.058077437148303344,0.001274023097057644,205570.4,0.5477225575061624,9.0
m3gnet,crabnet_frontend,full,MDS_F_64_cos_zscore,train,all,0.058145425943932724,0.0005724632275034943,0.09075360204663876,0.0009743580511572865,0.9901765666251727,0.0004004039515546675,-0.00602137844531994,0.00012544260170697049,-0.00930941879394524,0.00030989668816843705,0.0021167900301896523,4.0542929842099835e-05,0.599002368545165,0.0013102757568573286,3.6756500263986807,0.05483393932529031,0.00026005026230220275,0.0033727701891814337,0.7144049868141596,0.008087015026616053,0.6900000000000001,0.04183300132670374,1.0,0.0,0.8632455532033676,0.30579223926264837,0.05829957165143755,0.0013048740170714744,205570.4,0.5477225575061624,10.0
m3gnet,crabnet_frontend,full,MDS_32_cos_zscore,train,all,0.058649255477746076,0.0006008359998676925,0.09213650056917919,0.0010486955898988696,0.989874515576259,0.0004276822176332399,-0.0055175489115065895,9.631347515974204e-05,-0.007926520271404818,0.00036766574436075086,0.0018147389812759763,3.9163436564443956e-05,0.6000571038852451,0.003083009228593479,3.6566101002315543,0.049228456209575625,0.0013147856023824067,0.0042376688681371845,0.6953650606470329,0.021200652831578178,0.7,0.061237243569579436,100.0,0.0,100.0,0.0,0.058522354611298136,0.001332038711026716,205570.4,0.5477225575061624,11.0
m3gnet,crabnet_frontend,full,MDS_F_32_cos_zscore,train,all,0.058772336014908555,0.0005932945317531215,0.09248065895020667,0.0009953097441102465,0.9897993572406909,0.0004091150275591085,-0.005394468374344111,0.00010169721885540404,-0.007582361890377332,0.0002601979410644263,0.0017395806457078944,2.9272015147318486e-05,0.5974800312553203,0.0017744065165930713,3.6483397135738374,0.05511547200279413,-0.0012622870275424748,0.004179399585723793,0.6870946739893165,0.0076371815142504546,0.6900000000000001,0.04183300132670374,31.62277660168379,0.0,31.62277660168379,0.0,0.058723775248033926,0.0014579100909104827,205570.4,0.5477225575061624,12.0
m3gnet,crabnet_frontend,full,MDS_E_32_cos_zscore,train,all,0.05907297146820156,0.00060458107226925,0.0927891445690739,0.0011381076475854243,0.9897304541826436,0.00044229380494031255,-0.005093832921051105,0.0001138935777074859,-0.007273876271510096,0.0003665635590765016,0.0016706775876605296,3.528863688987072e-05,0.5974056662586262,0.0022176021457699703,3.6250571508177862,0.030689647217515163,-0.0013366520242366065,0.004819378123618559,0.6638121112332654,0.024668474499497873,0.6699999999999999,0.06708203932499372,316.22776601683796,0.0,316.22776601683796,0.0,0.058922207690635685,0.0012492684836740394,205570.4,0.5477225575061624,13.0
m3gnet,crabnet_frontend,full,m3gnet-baseline,train,all,0.06416680438925267,0.0006640309125326697,0.10006302084058401,0.0009643019045481913,0.988059776594983,0.0004173082891343496,0.0,0.0,0.0,0.0,0.0,0.0,0.5987423182828628,0.0035362250988489633,2.961245039584521,0.05081213201050769,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,205570.4,0.5477225575061624,14.0
m3gnet,crabnet_frontend,full,mat2vec+H64,train,unique_prototype,0.05795818805262968,0.0007380790117117682,0.08831363426892633,0.0013151331960623816,0.9903803106494824,0.0004419879198889908,-0.009309713817714841,0.0001919090641198964,-0.014217891264410226,0.0005907297177848044,0.003343164951706257,9.699184635574445e-05,0.6121563491871329,0.0032912582255094224,4.094910117168743,0.06698810928434268,0.01573258428100006,0.0036838686587258676,0.912046295595242,0.03078831380200717,0.71,0.05477225575051661,252.98221301347039,141.42135579009593,189.73666001010278,173.20508020916517,0.05674779952013934,0.0010375639923073995,172390.4,818.554091065462,1.0
m3gnet,crabnet_frontend,full,mat2vec+S64,train,unique_prototype,0.057968908681844886,0.0007372094231589856,0.0883736699796123,0.0013137434475506656,0.9903672545258209,0.00044171985738927484,-0.00929899318849963,0.00018742695775290038,-0.014157855553724277,0.0005864855813322514,0.003330108828044631,9.658538669209421e-05,0.6122664597795324,0.003175640970690994,4.099704205456656,0.06575773046666437,0.015842694873399666,0.003542835212010826,0.9168403838831548,0.03154593174495727,0.71,0.05477225575051661,252.98221301347039,141.42135579009593,189.73666001010278,173.20508020916517,0.056647410227167946,0.001087851712794425,172390.4,818.554091065462,2.0
