baseline_model,residual_route,metrics_variant,representation,split,subset,MAE_mean,MAE_std,RMSE_mean,RMSE_std,R2_mean,R2_std,delta_MAE_vs_baseline_mean,delta_MAE_vs_baseline_std,delta_RMSE_vs_baseline_mean,delta_RMSE_vs_baseline_std,delta_R2_vs_baseline_mean,delta_R2_vs_baseline_std,F1_mean,F1_std,DAF_mean,DAF_std,delta_F1_vs_baseline_mean,delta_F1_vs_baseline_std,delta_DAF_vs_baseline_mean,delta_DAF_vs_baseline_std,gamma_mean,gamma_std,alpha_mean,alpha_std,inner_alpha_mean,inner_alpha_std,inner_holdout_mae_mean,inner_holdout_mae_std,n_rows_mean,n_rows_std,rank_by_MAE
mattersim-v1-5m,crabnet_frontend,full,mat2vec,test,unique_prototype,0.016358388397645866,0.0005088122962566793,0.040529136224204364,0.003332630987540288,0.9979277117305809,0.0004339665493751873,-7.341339462448027e-05,4.64330930324766e-05,-0.00044450267436491053,0.00010803330566010893,4.579983802741605e-05,1.4171137238640967e-05,0.877331979327509,0.006346084316016732,6.107249925433598,0.5860766767987302,-0.00018214812375920707,0.0007493418520037828,-0.015432334068403542,0.005642256376451409,0.22999999999999998,0.04472135954999579,863.2455532033676,305.7922392626484,863.2455532033676,305.7922392626484,0.016279235958755765,0.00032340807218849847,43097.6,818.5540910654594,8.0
mattersim-v1-5m,crabnet_frontend,full,MDS_64_cos_zscore,test,unique_prototype,0.016363086391388167,0.000501909611894613,0.04062958031944679,0.003374584225787244,0.9979170476112296,0.0004397344566475485,-6.871540088217721e-05,4.747522513183344e-05,-0.00034405857912248456,6.91640144656596e-05,3.513571867601595e-05,8.150266790835334e-06,0.8775584789159444,0.006158195304439229,6.10158243095882,0.5857494273114916,4.435146467616224e-05,0.0011282307651877537,-0.02109982854318133,0.008543286884753915,0.26,0.0547722557505166,10.0,0.0,10.0,0.0,0.016283287745070974,0.00031820943663129234,43097.6,818.5540910654594,9.0
mattersim-v1-5m,crabnet_frontend,full,MDS_32_cos_zscore,test,unique_prototype,0.016368128973414452,0.0004885112581057748,0.04075925053085052,0.00336851679572522,0.9979041192300422,0.0004394315331065095,-6.36728188558925e-05,2.6381451228295506e-05,-0.00021438836771875552,4.8359384819352506e-05,2.2207337488544533e-05,6.943630645764955e-06,0.8772566705571666,0.006287302075790003,6.0994079127280285,0.5823589671872731,-0.0002574568941015709,0.000805226451029823,-0.023274346773973064,0.009674078937849129,0.26,0.06519202405202647,316.22776601683796,0.0,316.22776601683796,0.0,0.016305758210177396,0.00031950662765666243,43097.6,818.5540910654594,10.0
mattersim-v1-5m,crabnet_frontend,full,MDS_E_64_cos_zscore,test,unique_prototype,0.01637084650866763,0.0005079853755181517,0.04059704679098025,0.0033733315090537764,0.9979202572046624,0.000439839447328665,-6.0955283602716e-05,5.086567624928076e-05,-0.000376592107589023,8.801220211720036e-05,3.834531210873404e-05,9.494728549961515e-06,0.8780064775745775,0.006495673164227119,6.113961220041939,0.5884805046687015,0.000492350123309282,0.0011884285070938093,-0.008721039460062485,0.006613473794933865,0.26,0.0547722557505166,316.22776601683796,0.0,316.22776601683796,0.0,0.01628102864127228,0.000309256699535558,43097.6,818.5540910654594,11.0
mattersim-v1-5m,crabnet_frontend,full,MDS_F_32_cos_zscore,test,unique_prototype,0.016373074709878185,0.000500804947958904,0.040775723119367384,0.003369377380643457,0.9979024392267825,0.0004396760198066009,-5.8727082392160886e-05,2.3870287273206322e-05,-0.00019791577920189317,5.4062916395161033e-05,2.0527334228837012e-05,7.104275041675086e-06,0.8778609748948561,0.006427952865735595,6.1079441616213845,0.5801183584471097,0.00034684744358794985,0.0008846156887706245,-0.014738097880617218,0.010649638290640664,0.25,0.07071067811865472,100.0,0.0,100.0,0.0,0.016312987419543845,0.0003236770671039326,43097.6,818.5540910654594,12.0
mattersim-v1-5m,crabnet_frontend,full,MDS_E_32_cos_zscore,test,unique_prototype,0.01639505731489764,0.0004922113716954677,0.04079669196260437,0.0033628329581144394,0.9979002652126866,0.00044015162996995094,-3.6744477372705614e-05,2.6328501200140983e-05,-0.0001769469359649112,5.8371320429128625e-05,1.8353320133024377e-05,6.880002650694394e-06,0.8768671062955502,0.005886758479614626,6.111686462798964,0.5835370096070235,-0.0006470211557179306,0.0008204381013696779,-0.010995796703037363,0.01383707400747325,0.22999999999999998,0.0758287544405155,1000.0,0.0,1000.0,0.0,0.016329985382310164,0.00032101337181003094,43097.6,818.5540910654594,13.0
mattersim-v1-5m,crabnet_frontend,full,mattersim-v1-5m-baseline,test,unique_prototype,0.016431801792270346,0.000488714490862943,0.040973638898569274,0.0034071370189710775,0.9978819118925536,0.0004454818073881594,0.0,0.0,0.0,0.0,0.0,0.0,0.8775141274512682,0.00576424726449025,6.122682259502001,0.5895817705605714,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,43097.6,818.5540910654594,14.0
mattersim-v1-5m,crabnet_frontend,full,mat2vec+H64,train,all,0.01627915986894572,0.00015213356895990034,0.04287027066029401,0.0010606110786127707,0.9978075202621547,0.00012417332720871424,-0.00014793066056053504,2.3013526566950038e-05,-0.0005327139343303131,7.933204865080338e-05,5.4877097758132545e-05,9.111640955396764e-06,0.8577100413906058,0.0020955467152190504,5.44888987651702,0.13521031278780468,-4.4372320563934584e-05,0.0005426174167927082,-0.02405197872567797,0.009643437348322735,0.22999999999999998,0.04472135954999579,1000.0,0.0,1000.0,0.0,0.016264685037101555,0.00032441635908847494,205570.4,0.5477225575061624,1.0
mattersim-v1-5m,crabnet_frontend,full,mat2vec+S64,train,all,0.016281381273424867,0.0001520114850183297,0.04288949190240554,0.001056639359770929,0.9978054919659624,0.00012538805886548962,-0.00014570925608138607,2.1999149038803513e-05,-0.0005134926922187796,4.7113789321682384e-05,5.284880156573024e-05,5.343274968659008e-06,0.857834687508068,0.0020397599493144477,5.451885424221997,0.13300311658050115,8.027379689830027e-05,0.0005344335848738129,-0.021056431020701004,0.006633794022282181,0.22000000000000003,0.0273861278752583,1000.0,0.0,1000.0,0.0,0.01626665755274013,0.0003248998464624086,205570.4,0.5477225575061624,2.0
mattersim-v1-5m,crabnet_frontend,full,mat2vec+L64,train,all,0.01628764392678155,0.0001518739480176474,0.04286684581289501,0.0010815054218442336,0.997807867120021,0.00012527611053757926,-0.00013944660272470697,2.0740464289974215e-05,-0.0005361387817293103,7.454222703239353e-05,5.5223955624406074e-05,8.597874475891113e-06,0.8578938301355123,0.0021091047455829644,5.453832686967369,0.13355346713417304,0.00013941642434247558,0.0005676977888859172,-0.019109168275330823,0.009219874367628429,0.24,0.04183300132670378,2297.3665961010274,1184.328250063711,1864.911064067352,1184.3282500637113,0.016273025703393368,0.0003179417615226126,205570.4,0.5477225575061624,3.0
