baseline_model,residual_route,metrics_variant,fold,representation,split,subset,n_rows,gamma,alpha,inner_alpha,inner_holdout_mae,n_dropped_total,n_total_representation,n_train_representation,n_test_representation,baseline_representation,MAE,RMSE,R2,baseline_MAE_on_eval_rows,baseline_RMSE_on_eval_rows,baseline_R2_on_eval_rows,delta_MAE_vs_baseline,delta_RMSE_vs_baseline,delta_R2_vs_baseline,F1,DAF,baseline_F1_on_eval_rows,baseline_DAF_on_eval_rows,delta_F1_vs_baseline,delta_DAF_vs_baseline
mattersim-v1-5m,crabnet_frontend,full,4,mat2vec+L64,test,all,51392,0.25,3162.2776601683795,3162.2776601683795,0.016717109223253084,0,256963,205571,51392,mattersim-v1-5m-baseline,0.01647807241244394,0.04635797386965151,0.9976332088936933,0.016606060463789884,0.04680260553569,0.9975875901200378,-0.00012798805134594388,-0.0004446316660384961,4.5618773655498046e-05,0.8634864805451749,4.887905889280823,0.8635937068727574,4.912594849465131,-0.00010722632758253248,-0.02468896018430744
mattersim-v1-5m,crabnet_frontend,full,4,mat2vec+L64,test,unique_prototype,42019,0.25,3162.2776601683795,3162.2776601683795,0.016717109223253084,0,256963,205571,51392,mattersim-v1-5m-baseline,0.0163910124283423,0.04032340875195133,0.9981249464283088,0.016478236308936734,0.04074937254958422,0.998085122236912,-8.722388059443503e-05,-0.0004259637976328848,3.982419139680893e-05,0.8818909197680393,5.448766664777073,0.881875829523669,5.475329764182446,1.5090244370297157e-05,-0.02656309940537227
mattersim-v1-5m,crabnet_frontend,full,0,mat2vec+S32,train,all,205570,0.25,1000.0,1000.0,0.016357984489421228,0,256963,205570,51393,mattersim-v1-5m-baseline,0.01628946340226061,0.042784738032262584,0.9977380441319199,0.016451740039313364,0.043324609886938405,0.9976805997765407,-0.0001622766370527537,-0.0005398718546758205,5.744435537924364e-05,0.8576319457068411,5.358702038410542,0.8575560155869459,5.387247764430147,7.59301198951512e-05,-0.0285457260196047
mattersim-v1-5m,crabnet_frontend,full,0,mat2vec+S32,train,unique_prototype,171551,0.25,1000.0,1000.0,0.016357984489421228,0,256963,205570,51393,mattersim-v1-5m-baseline,0.01631080415469364,0.04001349739955262,0.9979717897005763,0.016437795783463823,0.04052264265113094,0.9979198460501828,-0.00012699162877018166,-0.0005091452515783162,5.194365039351556e-05,0.8780999505195448,5.979382485193733,0.8773742350790749,5.999993964913958,0.000725715440469954,-0.020611479720225034
mattersim-v1-5m,crabnet_frontend,full,0,mat2vec+S32,test,all,51393,0.25,1000.0,1000.0,0.016357984489421228,0,256963,205570,51393,mattersim-v1-5m-baseline,0.016236281182487034,0.04320480659932249,0.9980555657993699,0.016328494292458334,0.04376482273169196,0.9980048320128144,-9.221310997130014e-05,-0.0005600161323694661,5.073378655551242e-05,0.8592446633825944,5.8124356789713945,0.8587622750939168,5.831021912530438,0.0004823882886776376,-0.018586233559043208
mattersim-v1-5m,crabnet_frontend,full,0,mat2vec+S32,test,unique_prototype,43937,0.25,1000.0,1000.0,0.016357984489421228,0,256963,205570,51393,mattersim-v1-5m-baseline,0.01634801297062199,0.04272293540033956,0.9979706526672283,0.016400041709446013,0.043246408059306136,0.9979206179062428,-5.20287388240219e-05,-0.0005234726589665797,5.003476098552895e-05,0.8803101542522477,6.395955219987974,0.8801321767864518,6.405155789689734,0.00017797746579584217,-0.00920056970175942
mattersim-v1-5m,crabnet_frontend,full,1,mat2vec+S32,train,all,205570,0.25,1000.0,1000.0,0.016190940977608984,0,256963,205570,51393,mattersim-v1-5m-baseline,0.016122598782875582,0.04204780325496698,0.9979448898391754,0.016274256317941185,0.04259536781460774,0.9978910162710773,-0.00015165753506560242,-0.0005475645596407577,5.387356809805066e-05,0.8601106776739545,5.361615574173784,0.8598272695536026,5.382996705245075,0.00028340812035199114,-0.02138113107129147
mattersim-v1-5m,crabnet_frontend,full,1,mat2vec+S32,train,unique_prototype,171918,0.25,1000.0,1000.0,0.016190940977608984,0,256963,205570,51393,mattersim-v1-5m-baseline,0.01619250436296041,0.03978770846738159,0.9980925933951905,0.01630695027549428,0.04030272114263719,0.9980428948164672,-0.00011444591253386913,-0.0005150126752556036,4.969857872327843e-05,0.8801464221050145,5.970836091248875,0.879643153199384,5.9864956919614425,0.0005032689056304607,-0.015659600712567112
mattersim-v1-5m,crabnet_frontend,full,1,mat2vec+S32,test,all,51393,0.25,1000.0,1000.0,0.016190940977608984,0,256963,205570,51393,mattersim-v1-5m-baseline,0.01697516677367935,0.04597150179047915,0.9971697678313728,0.017038422271025058,0.04654012377276647,0.997099320485235,-6.325549734570793e-05,-0.0005686219822873192,7.044734613781412e-05,0.847996805537069,5.826981393316489,0.8487922060589883,5.8503080867061925,-0.0007954005219192872,-0.023326693389703834
mattersim-v1-5m,crabnet_frontend,full,1,mat2vec+S32,test,unique_prototype,43570,0.25,1000.0,1000.0,0.016190940977608984,0,256963,205570,51393,mattersim-v1-5m-baseline,0.016879836029744945,0.04353289796838275,0.997404800864856,0.01691601238408322,0.04407165794485906,0.9973401673836988,-3.6176354338276345e-05,-0.0005387599764763093,6.463348115715029e-05,0.8697863682604273,6.449760616437023,0.8704443122929233,6.470183728905729,-0.0006579440324959718,-0.020423112468706428
