baseline_model,residual_route,metrics_variant,fold,representation,split,subset,n_rows,gamma,alpha,inner_alpha,inner_holdout_mae,n_dropped_total,n_total_representation,n_train_representation,n_test_representation,baseline_representation,MAE,RMSE,R2,baseline_MAE_on_eval_rows,baseline_RMSE_on_eval_rows,baseline_R2_on_eval_rows,delta_MAE_vs_baseline,delta_RMSE_vs_baseline,delta_R2_vs_baseline,F1,DAF,baseline_F1_on_eval_rows,baseline_DAF_on_eval_rows,delta_F1_vs_baseline,delta_DAF_vs_baseline
mace-mpa-0,crabnet_frontend,full,2,mace-mpa-0-baseline,test,all,51393,0.0,,,,0,256963,205570,51393,mace-mpa-0-baseline,0.019466408655952144,0.044821047465601505,0.9971760943225766,0.019466408655952144,0.044821047465601505,0.9971760943225766,0.0,0.0,0.0,0.8492207792207792,5.6701755872527,0.8492207792207792,5.6701755872527,0.0,0.0
mace-mpa-0,crabnet_frontend,full,2,mace-mpa-0-baseline,test,unique_prototype,42451,0.0,,,,0,256963,205570,51393,mace-mpa-0-baseline,0.020222562010886645,0.04449365679106555,0.9972063515184981,0.020222562010886645,0.04449365679106555,0.9972063515184981,0.0,0.0,0.0,0.8626899762804181,6.439637806074827,0.8626899762804181,6.439637806074827,0.0,0.0
mace-mpa-0,crabnet_frontend,full,3,mace-mpa-0-baseline,train,all,205571,0.0,,,,0,256963,205571,51392,mace-mpa-0-baseline,0.019728411988823254,0.044759718003630045,0.9976087450446832,0.019728411988823254,0.044759718003630045,0.9976087450446832,0.0,0.0,0.0,0.8562122486428626,5.385094614941237,0.8562122486428626,5.385094614941237,0.0,0.0
mace-mpa-0,crabnet_frontend,full,3,mace-mpa-0-baseline,train,unique_prototype,171977,0.0,,,,0,256963,205571,51392,mace-mpa-0-baseline,0.020271723747950735,0.04338665994650407,0.9976674098969984,0.020271723747950735,0.04338665994650407,0.9976674098969984,0.0,0.0,0.0,0.8717104602846416,6.0225762689770095,0.8717104602846416,6.0225762689770095,0.0,0.0
mace-mpa-0,crabnet_frontend,full,3,mace-mpa-0-baseline,test,all,51392,0.0,,,,0,256963,205571,51392,mace-mpa-0-baseline,0.018622147032479233,0.038514641409800855,0.9982401353707114,0.018622147032479233,0.038514641409800855,0.9982401353707114,0.0,0.0,0.0,0.863700032324103,4.785045672950745,0.863700032324103,4.785045672950745,0.0,0.0
mace-mpa-0,crabnet_frontend,full,3,mace-mpa-0-baseline,test,unique_prototype,43511,0.0,,,,0,256963,205571,51392,mace-mpa-0-baseline,0.019250043442043258,0.03890251264682926,0.998168414212642,0.019250043442043258,0.03890251264682926,0.998168414212642,0.0,0.0,0.0,0.8804212276569211,5.311182499642247,0.8804212276569211,5.311182499642247,0.0,0.0
mace-mpa-0,crabnet_frontend,full,4,mace-mpa-0-baseline,train,all,205571,0.0,,,,0,256963,205571,51392,mace-mpa-0-baseline,0.01947802883368773,0.043097805124088596,0.9977336094415691,0.01947802883368773,0.043097805124088596,0.9977336094415691,0.0,0.0,0.0,0.8550495838634031,5.39066271838704,0.8550495838634031,5.39066271838704,0.0,0.0
mace-mpa-0,crabnet_frontend,full,4,mace-mpa-0-baseline,train,unique_prototype,173469,0.0,,,,0,256963,205571,51392,mace-mpa-0-baseline,0.020084881904620714,0.043109363073596876,0.9976645589267792,0.020084881904620714,0.043109363073596876,0.9976645589267792,0.0,0.0,0.0,0.8708985461190116,6.005660429496743,0.8708985461190116,6.005660429496743,0.0,0.0
mace-mpa-0,crabnet_frontend,full,4,mace-mpa-0-baseline,test,all,51392,0.0,,,,0,256963,205571,51392,mace-mpa-0-baseline,0.019623694269099018,0.04546902597735374,0.9977231084888291,0.019623694269099018,0.04546902597735374,0.9977231084888291,0.0,0.0,0.0,0.867692636528802,4.767055652301554,0.867692636528802,4.767055652301554,0.0,0.0
mace-mpa-0,crabnet_frontend,full,4,mace-mpa-0-baseline,test,unique_prototype,42019,0.0,,,,0,256963,205571,51392,mace-mpa-0-baseline,0.01998511378413141,0.03999152358553475,0.9981556849759555,0.01998511378413141,0.03999152358553475,0.9981556849759555,0.0,0.0,0.0,0.8836941667266058,5.343427465019156,0.8836941667266058,5.343427465019156,0.0,0.0
mace-mpa-0,crabnet_frontend,full,0,mat2vec+H32,train,all,205570,0.1,1000.0,1000.0,0.01949498202078794,0,256963,205570,51393,mace-mpa-0-baseline,0.019187167097082854,0.042774332021758135,0.9977391442940424,0.019216769090251152,0.0429967947322312,0.9977155664162328,-2.960199316829823e-05,-0.00022246271047306199,2.3577877809599634e-05,0.8593701918145451,5.179914839926761,0.8592627281108687,5.172148142566805,0.00010746370367642477,0.007766697359955721
mace-mpa-0,crabnet_frontend,full,0,mat2vec+H32,train,unique_prototype,171551,0.1,1000.0,1000.0,0.01949498202078794,0,256963,205570,51393,mace-mpa-0-baseline,0.019724583361308477,0.041327349252710914,0.997836409533811,0.01974985494814819,0.041537109075224746,0.9978143908902616,-2.5271586839712562e-05,-0.00020975982251383168,2.201864354944849e-05,0.8750337798710573,5.799238115936868,0.8746650214964623,5.789380980568302,0.00036875837459504623,0.009857135368566361
mace-mpa-0,crabnet_frontend,full,0,mat2vec+H32,test,all,51393,0.1,1000.0,1000.0,0.01949498202078794,0,256963,205570,51393,mace-mpa-0-baseline,0.02065623480211034,0.04562545731562472,0.9978315791150042,0.02066872024136804,0.04584990398669798,0.9978101922847535,-1.2485439257702707e-05,-0.00022444667107325567,2.138683025065813e-05,0.8515003847140292,5.614033494530763,0.8517665130568357,5.605337938737744,-0.000266128342806482,0.00869555579301906
mace-mpa-0,crabnet_frontend,full,0,mat2vec+H32,test,unique_prototype,43937,0.1,1000.0,1000.0,0.01949498202078794,0,256963,205570,51393,mace-mpa-0-baseline,0.02128637777196992,0.04593731754024961,0.9976537975770057,0.021297574003648373,0.04615476788117153,0.9976315328888526,-1.119623167845224e-05,-0.0002174503409219236,2.2264688153028622e-05,0.8688829572110329,6.180734289764185,0.8694879664028428,6.1750152376200615,-0.0006050091918098355,0.005719052144123715
