element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Br,-1.5569883932325264,2.339146463274935,0.04574863443242283,0.8046003441531058,2.0791297148077357,-1.9519092554300053,1.1703643939238095,-0.20828918480929592,1.934465054783156,-2.392353839743781,2.3338566917757695,-2.7590525478996115,1.4572703157325981,0.943271200285012,-1.3586596282999641,0.6717822479829078,-0.5714715796026545,-1.2190093469903933,-0.44704941611268706,-0.4293488099066708,0.5106973042720379,-2.709208188531271,0.38962657999973005,-0.34346771980747315,-1.2762910218024162,-1.724207307206885,-0.956864580027426,-0.14645620705792706,-0.2559063846710931,1.2371542421737212,-0.45333387936687763,-0.2875694832761597
Kr,-0.5306682198362257,0.7526340868169173,0.4646125497251886,-0.2608451029993752,-0.5034344843390957,-0.7965057155904046,0.41037529689593016,-0.9147078686533671,1.3103722490286334,-0.9664900930660117,0.8425812572967024,0.2194358417904581,1.1571034873949495,0.22876977366616444,-0.029237796885319134,0.5091074334977803,0.14313848772768425,-0.127443407549972,0.5791972022248,-1.1079667979643424,0.3880899412703588,-0.3538935508021152,0.4544892147737055,-0.35808908577131665,-1.3528206213939387,-0.9211135204292368,-1.8427128232900234,-0.05660776018188536,-1.2195970733290142,1.3155667219945097,-0.43861616816770366,-0.07586066116237215
Rb,-0.9726559234347245,0.6486078355519556,-1.4865434208832644,-0.09907835152247121,-0.8331940399032571,-0.96439735894373,1.4160368159701067,-1.8090738902387615,-0.18327825594016545,-1.6713317138405066,0.9898606800060764,0.5127180869620558,2.1842531544855066,2.0855300622885897,-0.23074154734509433,2.105800990261008,1.1670469050812404,0.025819882516018428,1.2671925282965937,-1.1703239894931003,1.8736081427476867,-0.566223317986015,0.8646109585175206,-1.1605124035715804,-0.15829598292349095,-2.787405907799438,-1.3990889965884197,-0.21036109343472423,-0.4670041257166592,0.1239644133765331,-1.4228407669582595,1.2634595682943244
Sr,0.7091906938214613,0.14878369873598327,-0.7851545188515376,-0.4824234605622184,-0.6409623401430119,0.5849744444651221,0.634713010853656,-1.0907085218871584,-0.6750631441794818,0.14557454144023968,-0.025838708941675417,1.0927987124758094,1.6751597868214074,0.7383090018068963,0.38128922733338744,1.679553639024307,1.6248664170547684,0.12564847760249964,0.5287473800381218,0.11415336989838408,1.6788997963147723,1.6747828193683145,1.2409724498745893,-0.6218238560798584,-0.4677126905949159,-0.9009038712137948,-0.8474533627705079,0.48993981659189584,-0.030447209817269828,-0.8563558219129852,-0.09484007151230657,1.3831617555601043
Y,1.0992367776220222,-0.5252363882323785,-0.11188584252344644,-0.3477885256263702,-0.3658746831532052,1.6026214853104686,0.444248972826623,0.9436101695520482,-1.4632494161781737,0.9107021150477924,-0.1215452098509426,-0.031019240896523397,0.0735180775924988,0.15939658114383717,1.0292668901611464,0.2035943001786851,0.44821474832957103,0.7972124494692893,-0.0911001781040384,1.594486375430855,0.23478489648404613,0.8633170838996582,-0.3495300008214184,-1.3904106540736538,0.31542361968549837,0.5767602239790275,1.9760886325827887,-0.19187063990504688,1.900532924451219,-1.831626884153217,0.8140853145186596,0.9811222645382519
Zr,1.038485205030493,-1.3740502327142348,0.23901388911748428,-0.37055351706909084,0.0867021112452035,1.5747775365082286,-0.3144363535298473,0.8863778895212305,-0.6646275935124837,0.27636950757758344,0.1687490029318274,0.3084920744429067,-0.45871773595767346,-0.6909499051735432,-0.5523836432188732,-0.17069888991539925,-0.7482474007857437,1.3206379090827496,-1.887369046043002,1.3738054612342603,0.05620050072954615,0.49232883497161184,-0.2642714879425549,-0.4037612729301453,0.7326303881325384,0.5244211335570077,1.368603592951312,-0.4236483600114048,0.7799830288884615,-2.0004265643502013,0.06345655766822496,0.4828103082897061
Nb,0.8729906849545904,-0.7132328327648447,-0.1089711384856635,-0.5909419270813215,-0.199901124009738,0.003598400610019519,-0.9275242532679331,0.1761845784844727,-0.4461909747031999,0.8657365268588034,-0.5264387131532601,0.3994230218687631,-1.233252522350084,-1.233183675076623,-1.3072101581444362,-0.6931406999042725,-0.5602966177582069,1.1500965423443616,-1.556146427437516,0.3303538674976621,-0.6069867675031793,0.6662090034369527,0.20147785629403733,-0.14673201241889655,0.7456196883310903,0.8073296866627055,0.4223427549869625,-0.9555385429443879,-0.24309392384393946,-1.4795205311253574,-0.026411954284336077,-0.5413525714833253
Mo,0.6486951869519262,-1.2167452430790278,-0.12662685611822574,0.12389109701086544,0.3034022927953822,0.6028293409863901,-0.7718017773205817,0.11272082133083447,-0.8105078539645446,0.5513251575380347,-0.2861531122641774,0.8178130314962079,-0.7797192133161901,-0.824117117531061,-1.5875283793881172,-1.3556922704182266,-0.990230458958274,0.04045523957618767,-1.1421398895106265,-1.0881264395060226,-0.6189380995550386,0.3402740030650982,-0.08891553777322736,-0.13374769285911817,0.4467147027493312,0.7645381514603892,1.478734084947087,-1.3330761988871236,-0.3806879957588819,-1.2961429079383437,0.34544972278344377,-0.5056881553492328
Tc,-0.3058937709782919,-0.8640604744683125,-0.9738463368381426,-0.042675417685009424,0.5392697766122144,-0.1218872926276366,0.053973293363959174,0.9721205240863886,-0.02613803999691661,0.5081376167076633,-0.5092247532672194,0.3182987663604327,-1.2646217386120597,-0.8928800756342956,-0.9636309998998434,-1.7682537133169645,-0.9427852130075048,-0.5364329532038683,-0.3247470393614499,-1.3631346518692815,-1.7204828392878242,0.8797951856495795,-1.200881641133686,0.6230700803994743,0.5438136952202688,0.7416356987908125,1.2862987799757697,-1.252677059508041,-0.4920143511257355,-1.432039853296951,0.08599307071356016,-0.7089101418012524
Ru,-0.3303387330462225,-0.8818940510159683,-1.1489442172757276,0.0027776450823146443,-0.7475446152566458,0.14849430353647813,-0.3454087025148935,0.42875795120185617,0.24131336169452805,0.4089191480183203,-0.10108790472905359,0.6277721795650893,-1.5018843935280641,-0.39526879747160143,-0.9230290907124075,-1.6501951706580666,-1.08118643987283,-1.1948859390340616,-0.6559666821181672,-1.4522222094292714,-1.023190057153477,0.7280139549228872,-0.899495031364867,-0.6241926596875821,-0.20879186043240752,0.8818680451840493,0.7188995481922014,-0.5676795919457647,-1.144497368666935,-0.14844609564962757,0.7720108212965824,-1.2217601503976114
Rh,-0.40107225201301244,-0.696377707174203,-0.4120413900858151,-0.14266853175294025,-1.234538382264774,-0.11054871743108764,0.0651563149679781,-0.22690671561572395,0.6068136119722333,0.2767385295437505,-0.9844664334769667,-0.2040591858526626,-1.1971448426251319,-0.07586609681547576,-1.0666529861579763,-1.9591808315845742,-1.1522473310775587,-1.4926167163203383,-1.5964447827556285,-1.5881663302330418,-0.36143593814894576,0.3375917257661473,0.5173343800870348,-0.16462732710354203,-0.04265861930200709,0.41158195092162475,0.13901024479026555,-0.8122525709934186,-1.1400005996009166,-0.37508973525993083,0.6740040487848316,-1.4962722039076526
Pd,-0.8604227527656849,-0.3452657220066885,-0.8116089668907858,-0.7873409364135439,-0.7074442237237692,-0.5113689415460643,0.6120635851331254,-0.5278915869353601,1.2364547502678207,-0.0982721467181299,-0.3474477925043437,0.4399373628801022,-0.23341205850550542,-0.5501917532862369,-1.2180620903700756,-1.5575084676795397,-1.4176465565465797,-1.549148396341214,-0.6454359739613342,-1.430130737503644,-1.2663563481197644,0.2812760468736085,0.6833726115922245,0.13388963568493523,0.03131341262667415,0.42556170557868245,0.3779849215270301,-1.2591888722362812,-1.811903862303316,0.45922350734829276,1.3863764631294277,-0.5246431162388765
