element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Br,-0.9543407751441709,0.08206839952096616,-1.2038538954452278,-1.5987553167346025,0.8095116077672432,-0.19225089451454835,-0.6624090238103968,-0.4373372914750608,0.48187949984317274,-0.9079008274590976,0.481253612009246,-1.5067943166912992,-1.174887665696798,0.4340133067835366,0.13161796236797027,0.8846208031952795,0.780913779144815,1.4398655214980398,0.43780342466573,0.22497485162492825,1.5244373709709282,-0.03114297625145236,-0.6535112976548856,-1.2430903406713127,-1.8117314648302423,1.929998790719918,1.8060232277742259,0.9165522849200203,-0.15706953045118102,-0.9626343302235262,-0.4964227126337015,-1.0669765764943235
Kr,0.8057776231562856,0.6520471640127327,1.6742349405313546,1.3553170929833955,-0.876173188028477,-0.17595705459947558,0.5603088238325182,1.3724827246216005,0.6156696532931755,-0.5014603515165685,-0.4812811813101072,0.46943814248673654,-1.0457316943924047,-0.6764729682752788,1.3823006467367298,-0.6736089797250465,0.6597738049515394,-0.3212833451761936,-1.0647353473272367,-0.5510669587083822,0.7103680737111346,-0.9789489397631046,-0.9191676045485893,0.16960843125529793,0.04118119349918786,0.6563894579283174,0.5645584036295943,0.5550118245999981,1.7469409709544357,-0.8626333395645686,0.3411848152126219,1.0484273512621367
Rb,0.3949805592236049,-0.723662325001075,1.4878109124271919,1.1658885383318125,0.7444581853706326,0.6106403814867423,-0.51573021277913,-0.2932605704406537,1.5324795230683146,2.3499922682873664,-1.2781742246407601,-1.1343819377288433,-0.3950366191931889,1.029293437347372,1.0582894939341154,-1.2146574563384926,-0.18454685410932561,1.6173582492502185,1.0449513984172971,0.5663434057399803,0.632573748965655,-0.42049341963102643,-0.6812609540719509,-0.17684763912648374,-0.3442867521262536,1.4074851849911127,0.3629678997629503,0.8595080956094108,-1.5754498183093193,0.4590075642023406,-1.2564645058973531,-0.7428294044964959
Sr,-0.653536963333395,0.8960470329950679,0.9643897463677563,0.8637576457543988,-1.8360719707844193,1.4631483470581566,0.5037083379659094,-0.8426662324201788,0.6904580425396767,-0.17786861458276276,0.9607785018430409,-1.2253908991005713,0.593517495239822,0.0909625715645434,-1.5155937077684325,-0.3366424563347245,-0.8628401275927134,-0.6510920387643218,-1.1256766029519545,0.2224052792481697,-0.25640495202515584,-0.2553185093138569,0.711951411714463,-1.3849556110926846,1.154648251114616,1.5527556217673542,1.3529043883718694,-0.12271326960305069,0.8503403042960159,-1.4494302006378534,-1.117687570802776,-1.3540246425429272
Y,0.3219218714104007,-0.09139901356260959,-1.462321466246025,1.140655453544549,-1.1113614969694359,-0.5444197639243203,-0.43598309020198095,-0.655848064944951,0.7117896829044023,-1.624984326413055,0.6446967683089575,-0.5915564076849037,-1.3628562076862145,1.2618047391318425,-1.246987627498372,-0.42169378866136775,0.272198539050378,-1.4666055909462066,1.2769735362753059,-1.8179653866715728,-0.6377490310426664,1.202008918558561,-0.10027186349526086,-1.5095226642393864,-0.46895208244680403,-0.2847840827762765,1.1304353822863749,-0.507054635486247,0.7198854942111569,0.9149838925993429,0.18667043597874938,1.2653243309259143
Zr,0.24498502621393545,-0.5674767750984062,0.09820963247266222,0.12668452088077897,-0.9549332807717112,-0.09296364783003033,1.317681698429685,0.04929286335648532,0.7364948919583523,-0.26560550122169413,0.8112577184700198,0.964728357990647,-0.07580893934232967,2.1525943022648937,-0.9952962156088659,-1.6219895013146841,1.0072051388597087,1.102614567943892,-0.8900372040740906,-0.5164960011750891,-2.050352369915571,-0.5194840336784046,0.9620553379916204,-0.44254845401133847,-0.27862608215677837,-0.5745302049677787,-1.1971029597610372,-0.727029803196873,-0.029763668222674382,1.7933015722678012,0.917966985553724,-1.669641996787426
Nb,0.5962114316186576,0.8301163809944198,-0.6782018101841545,-1.4118977308676635,-0.17079669289561683,-1.5180515236980519,-0.03750833153756569,1.0696314398556832,-1.397551319586741,-1.7721006720064085,-0.2439357881493323,0.47700109874913177,-0.4099030644150907,-0.3702849531694652,-0.9188722371537763,-1.0739133485362042,1.0424273973230629,1.498435312480408,-1.9925063439598254,1.3164520862742204,0.7388959209178073,1.179776298033599,-0.3557994398124948,0.11626732394805,0.002507408924579779,0.21692286677150477,-1.2755503915451276,-1.133169610809672,-0.517820554086832,0.7342679220425078,-1.138596173859721,0.38072190764805397
Mo,0.968137152748112,1.6922503764318055,-0.16204666459108766,1.1152945017538676,0.7086200502842612,-0.07264402526213387,-1.2621391274482487,-1.180688457654738,-0.372893900215715,-1.6136324099516326,1.1341582099870322,-1.2967892517908246,1.7279907631728224,-0.7794725570912435,-0.5437972214278171,0.9586327275528171,0.367295969304984,0.5271703177265233,0.40891370352265627,0.15253099657160588,-0.4645488542167878,1.829099699247409,1.1550194646420908,0.4414918380943513,-0.12913003143089327,0.9699229207245859,-0.617712158560398,-1.5269948493878835,-0.968900693580247,0.3495466744199539,1.7043738618012063,0.44356971903672093
Tc,1.585678790114024,-0.6851499910387804,-0.9359563621374826,0.30323123784190614,-0.46132310390002307,-0.7513920608367959,0.19579377236742943,1.060396986685381,-0.9798310918314971,0.8694542729531468,1.6436069083990237,-2.037144159038821,0.022993442994617946,-0.25319145948223715,-0.30445635937901094,-0.23296445106099142,1.3392900661085587,0.1614693658775564,1.0849712198760368,-0.2538238847673515,1.2787915213082774,1.4156170017404597,0.9896160988243821,-0.9347196055783101,0.29530177537609403,-1.4188376577467203,-1.1948306133517759,-1.2891948598755327,0.0223609381415569,0.7920988951478086,-1.3317633983080233,-0.6881043024467209
Ru,0.7476446782301683,1.1380398882487266,1.5584237217596624,1.2664120346765402,1.4952135685607681,-0.2935908945046868,-0.12654161350625598,0.5550584884544341,-0.9287511091587807,-0.04971956396254142,1.8735340085581085,-0.6254321488046665,0.5131639500489086,-0.327005898930082,-1.433470153078326,-0.6309273253513336,-1.098580145667192,-0.9806751843702606,-0.946538614465021,0.8700875377904106,-0.6288321191058124,0.21495961009643935,-0.8673017637942978,1.604669844188642,-0.5990945749679507,-0.5404902960112887,1.0124489182965124,0.45369231797063175,-1.8541204652009429,1.0905682362882023,-0.4370973947761827,-0.7933023470941089
