baseline_model,residual_route,metrics_variant,fold,representation,split,subset,n_rows,gamma,alpha,inner_alpha,inner_holdout_mae,n_dropped_total,n_total_representation,n_train_representation,n_test_representation,baseline_representation,MAE,RMSE,R2,baseline_MAE_on_eval_rows,baseline_RMSE_on_eval_rows,baseline_R2_on_eval_rows,delta_MAE_vs_baseline,delta_RMSE_vs_baseline,delta_R2_vs_baseline,F1,DAF,baseline_F1_on_eval_rows,baseline_DAF_on_eval_rows,delta_F1_vs_baseline,delta_DAF_vs_baseline
chgnet,crabnet_frontend,full,0,mat2vec+H32,test,all,51393,0.8,316.227766016838,316.227766016838,0.0487026511941869,0,256963,205570,51393,chgnet-baseline,0.0503829226645994,0.0769569818920898,0.9938308522059184,0.056695048564387,0.0886844618188366,0.9918073539900276,-0.0063121258997876,-0.0117274799267467,0.0020234982158909,0.6175808720112517,4.527537412573719,0.6331759946055293,3.698902092972298,-0.0155951225942776,0.8286353196014202
chgnet,crabnet_frontend,full,1,mat2vec+H32,test,all,51393,0.7,316.227766016838,1e-06,0.0475083906200448,0,256963,205570,51393,chgnet-baseline,0.0482709914254165,0.0740443479002046,0.9926577612014256,0.0548357109600306,0.0854607577190641,0.9902191148769862,-0.0065647195346141,-0.0114164098188594,0.0024386463244394,0.6211362574270646,4.283490157388545,0.6120758324040146,3.416286938710945,0.0090604250230499,0.8672032186776004
chgnet,crabnet_frontend,full,2,mat2vec+H32,test,all,51393,0.9,316.227766016838,316.227766016838,0.0480209151014515,0,256963,205570,51393,chgnet-baseline,0.0488080800046208,0.0742061244656541,0.9922595593693307,0.0543612944397397,0.0845942784122448,0.9899406906617464,-0.0055532144351188,-0.0103881539465906,0.0023188687075842,0.6107938320959452,4.547997495593427,0.623910541029436,3.5850524498475203,-0.0131167089334908,0.962945045745907
chgnet,crabnet_frontend,full,3,mat2vec+H32,test,all,51392,0.75,316.227766016838,316.227766016838,0.0472148207400837,0,256963,205571,51392,chgnet-baseline,0.0455124203568757,0.0678254701341037,0.9945422558753798,0.0508106792591347,0.0766823075109671,0.9930238165670646,-0.005298258902259,-0.0088568373768634,0.0015184393083151,0.6388286969253294,3.8940395231191705,0.6443022980336413,3.1699087841858358,-0.0054736011083118,0.7241307389333351
chgnet,crabnet_frontend,full,4,mat2vec+H32,test,all,51392,0.75,1e-06,1e-06,0.0486037151279124,0,256963,205571,51392,chgnet-baseline,0.0480749382271595,0.1065459835174743,0.987497835718863,0.0538337210226831,0.084697937143409,0.992099461350304,-0.0057587827955236,0.0218480463740652,-0.004601625631441,0.648424084639672,3.702664213236323,0.6357386751650353,3.0289106583021828,0.0126854094746367,0.6737535549341405
chgnet,crabnet_frontend,full,0,mat2vec+H64,test,all,51393,0.8,316.227766016838,316.227766016838,0.0485538746891823,0,256963,205570,51393,chgnet-baseline,0.0501760698362839,0.0766427395016271,0.993881130938118,0.056695048564387,0.0886844618188366,0.9918073539900276,-0.0065189787281031,-0.0120417223172094,0.0020737769480904,0.61823780530478,4.50475618822609,0.6331759946055293,3.698902092972298,-0.0149381893007493,0.8058540952537916
chgnet,crabnet_frontend,full,1,mat2vec+H64,test,all,51393,0.7,316.227766016838,1e-06,0.0472073144461351,0,256963,205570,51393,chgnet-baseline,0.0482357803350814,0.0738288623057212,0.9927004341275026,0.0548357109600306,0.0854607577190641,0.9902191148769862,-0.0065999306249491,-0.0116318954133428,0.0024813192505164,0.622694094226941,4.264579410606991,0.6120758324040146,3.416286938710945,0.0106182618229263,0.8482924718960456
chgnet,crabnet_frontend,full,2,mat2vec+H64,test,all,51393,0.9,316.227766016838,316.227766016838,0.047964448564471,0,256963,205570,51393,chgnet-baseline,0.048614937020206,0.0737769403891184,0.9923488368242795,0.0543612944397397,0.0845942784122448,0.9899406906617464,-0.0057463574195337,-0.0108173380231264,0.0024081461625331,0.6024473534433694,4.466411664192568,0.623910541029436,3.5850524498475203,-0.0214631875860665,0.8813592143450473
chgnet,crabnet_frontend,full,3,mat2vec+H64,test,all,51392,0.75,316.227766016838,316.227766016838,0.0471116233478873,0,256963,205571,51392,chgnet-baseline,0.0454819159533847,0.0676246793969127,0.9945745222898608,0.0508106792591347,0.0766823075109671,0.9930238165670646,-0.00532876330575,-0.0090576281140543,0.0015507057227962,0.6388645523041879,3.881208119770775,0.6443022980336413,3.1699087841858358,-0.0054377457294533,0.7112993355849397
chgnet,crabnet_frontend,full,4,mat2vec+H64,test,all,51392,0.75,1e-06,1e-06,0.0485754456988894,0,256963,205571,51392,chgnet-baseline,0.0478680036954341,0.0821610035466436,0.992565658504322,0.0538337210226831,0.084697937143409,0.992099461350304,-0.0059657173272489,-0.0025369335967654,0.0004661971540179,0.644000221496207,3.676041440484768,0.6357386751650353,3.0289106583021828,0.0082615463311715,0.6471307821825851
chgnet,crabnet_frontend,full,0,mat2vec+L32,test,all,51393,0.8,1000.0,1000.0,0.0486595350201965,0,256963,205570,51393,chgnet-baseline,0.0503947646811724,0.0770172572959485,0.9938211846361218,0.056695048564387,0.0886844618188366,0.9918073539900276,-0.0063002838832146,-0.0116672045228881,0.0020138306460942,0.6171444711198983,4.547968365750056,0.6331759946055293,3.698902092972298,-0.0160315234856309,0.8490662727777574
chgnet,crabnet_frontend,full,1,mat2vec+L32,test,all,51393,0.7,1000.0,1e-06,0.047417823176212,0,256963,205570,51393,chgnet-baseline,0.04820162771188,0.0740754202557889,0.9926515976378244,0.0548357109600306,0.0854607577190641,0.9902191148769862,-0.0066340832481506,-0.0113853374632751,0.0024324827608381,0.6186778310486866,4.323691517274908,0.6120758324040146,3.416286938710945,0.0066019986446719,0.9074045785639626
