baseline_model,residual_route,metrics_variant,representation,split,subset,MAE_mean,MAE_std,RMSE_mean,RMSE_std,R2_mean,R2_std,delta_MAE_vs_baseline_mean,delta_MAE_vs_baseline_std,delta_RMSE_vs_baseline_mean,delta_RMSE_vs_baseline_std,delta_R2_vs_baseline_mean,delta_R2_vs_baseline_std,F1_mean,F1_std,DAF_mean,DAF_std,delta_F1_vs_baseline_mean,delta_F1_vs_baseline_std,delta_DAF_vs_baseline_mean,delta_DAF_vs_baseline_std,gamma_mean,gamma_std,alpha_mean,alpha_std,inner_alpha_mean,inner_alpha_std,inner_holdout_mae_mean,inner_holdout_mae_std,n_rows_mean,n_rows_std,rank_by_MAE
chgnet,crabnet_frontend,full,MDS_F_32_cos_zscore,test,all,0.0501788627711061,0.0019465143079506,0.0785004321166444,0.0039008409695046,0.9925126218243292,0.0010976722053012,-0.0039284280780889,0.0004240388192412,-0.0055235164042598,0.0005480379940608,0.0010945343351035,0.0002095928914565,0.6263311716859495,0.0125158521269288,4.072083875585809,0.3535735171034695,-0.0035094965615818,0.0108735381911301,0.6922716907820528,0.0924027277646914,0.76,0.0651920240520265,31.62277660168379,0.0,31.62277660168379,0.0,0.0498835240796921,0.0010084682114724,51392.6,0.547722557504917,11.0
chgnet,crabnet_frontend,full,MDS_32_cos_zscore,test,all,0.050184650883275,0.0019210688340237,0.0784319504923019,0.0038079505921031,0.9925235803790212,0.0011103088482843,-0.00392263996592,0.0004604194804303,-0.0055919980286024,0.0006232812556772,0.0011054928897953,0.0002022726114721,0.6271526206315696,0.0145064365458978,4.0250602827774085,0.3387002861503344,-0.0026880476159617,0.012747120188434,0.6452480979736515,0.0723115930432764,0.76,0.0651920240520265,45.29822128134704,30.579223926264845,45.29822128134704,30.579223926264845,0.0499587420201042,0.0009555070784053,51392.6,0.547722557504917,12.0
chgnet,crabnet_frontend,full,MDS_E_32_cos_zscore,test,all,0.050360616982571,0.0018037937614001,0.0784897569506336,0.0036955434708702,0.9925117399534704,0.0011130613318931,-0.003746673866624,0.0004722003397162,-0.0055341915702707,0.0007652602059061,0.0010936524642445,0.0002103183155799,0.627245793438955,0.0133182546856212,4.031113895164015,0.3401393304235072,-0.0025948748085763,0.0107647630420466,0.6513017103602586,0.0747936599967892,0.73,0.0908295106229247,316.227766016838,0.0,316.227766016838,0.0,0.0500770952653931,0.0009089468271512,51392.6,0.547722557504917,13.0
chgnet,crabnet_frontend,full,chgnet-baseline,test,all,0.054107290849195,0.0021350697939477,0.0840239485209043,0.0044289963433924,0.9914180874892258,0.0013052204152336,0.0,0.0,0.0,0.0,0.0,0.0,0.6298406682475314,0.0123065574487107,3.379812184803757,0.2794922460708594,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,51392.6,0.547722557504917,14.0
chgnet,crabnet_frontend,full,mat2vec+S64,test,unique_prototype,0.0492198433497458,0.0018191787218672,0.0740263025808622,0.0035013053288417,0.9931300832680512,0.0009820559730943,-0.0070265978415903,0.0005651532750968,-0.0117825656693424,0.0011910817183118,0.0023635633897821,0.0004079621417979,0.6339226114512939,0.0165820200459536,4.546928495305796,0.4155218972322109,0.0002994248448786,0.012585515389163,0.8679439885159155,0.1126503036943112,0.78,0.0758287544405155,252.9822130134704,141.42135579009593,189.7366600101028,173.20508020916515,0.047957996224388,0.0006555192778052,43097.6,818.5540910654594,1.0
chgnet,crabnet_frontend,full,mat2vec+H64,test,unique_prototype,0.0492376879634904,0.0018143439035172,0.075970643167351,0.0048443574473718,0.9927841692625988,0.0009187259905228,-0.0070087532278457,0.000575227372495,-0.0098382250828536,0.0044997137591297,0.0020176493843295,0.0009873784123808,0.633457194756761,0.0166811707226011,4.533706646503579,0.4126500719833526,-0.0001659918496542,0.0124900994806078,0.8547221397136984,0.1118694802935097,0.78,0.0758287544405155,252.9822130134704,141.42135579009593,189.7366600101028,173.20508020916515,0.047882541349313,0.0007049396460822,43097.6,818.5540910654594,2.0
chgnet,crabnet_frontend,full,mat2vec+S32,test,unique_prototype,0.0492942663675768,0.0019174630831942,0.0746575286764905,0.0033554400570302,0.9930197031414548,0.0009201873980367,-0.0069521748237593,0.0005243721517631,-0.0111513395737141,0.0013742628254027,0.0022531832631855,0.0004657334990824,0.634694053208675,0.0180501045838982,4.557292578701555,0.4222696790403194,0.0010708666022597,0.0145397571544389,0.8783080719116743,0.1292675779423384,0.77,0.0836660026534075,252.9822130134704,141.42135579009593,189.7366600101028,173.20508020916515,0.0479614809530287,0.0006279252446894,43097.6,818.5540910654594,3.0
chgnet,crabnet_frontend,full,mat2vec+L32,test,unique_prototype,0.0493353102449121,0.0018458828197157,0.0760594585454511,0.004454063241766,0.9927670539424616,0.0008920768201309,-0.006911130946424,0.0005762424564606,-0.0097494097047535,0.0039289619439537,0.0020005340641924,0.000883575965097,0.6344059606638355,0.0153439244265884,4.587440823064641,0.4340199511536551,0.0007827740574203,0.0124539140713575,0.9084563162747606,0.1398912489614671,0.78,0.0758287544405155,800.0000001999999,447.2135950527443,600.0000004000001,547.7225569574435,0.0479707922710395,0.0006504744617894,43097.6,818.5540910654594,4.0
chgnet,crabnet_frontend,full,mat2vec,test,unique_prototype,0.0493562189190951,0.0018525409458031,0.0745883523047878,0.0034728449332871,0.993026496716756,0.0009844300493904,-0.006890222272241,0.0005574814620976,-0.0112205159454168,0.0011724025636551,0.0022599768384866,0.0004033186612807,0.6345205674350672,0.0153346257859944,4.574705536329732,0.4176024492844244,0.000897380828652,0.0123306008618209,0.8957210295398529,0.1205607900425546,0.77,0.0570087712549569,252.9822130134704,141.42135579009593,189.7366600101028,173.20508020916515,0.0480278594596827,0.0006671814272262,43097.6,818.5540910654594,5.0
chgnet,crabnet_frontend,full,mat2vec+L64,test,unique_prototype,0.0493878542297416,0.0018454171264909,0.075681937836887,0.0038355980974262,0.9928338510572424,0.0008927883295532,-0.0068585869615945,0.000525625133392,-0.0101269304133176,0.002836337545052,0.002067331178973,0.0006849310771296,0.6366397501039472,0.01340741219145,4.571192889513092,0.4165098225202654,0.003016563497532,0.0121191214821924,0.8922083827232126,0.1171442281811367,0.76,0.0741619848709566,800.0000001999999,447.2135950527443,600.0000004000001,547.7225569574435,0.048060315018145,0.000623613910992,43097.6,818.5540910654594,6.0
chgnet,crabnet_frontend,full,mat2vec+H32,test,unique_prototype,0.0493920606170117,0.0018804371447527,0.0820289543804644,0.0167166074084568,0.9914394273215832,0.0033183011945641,-0.0068543805743244,0.0005572423586669,-0.0037799138697402,0.0172524663349726,0.0006729074433139,0.0038014023385646,0.6359905389949155,0.0154838227283752,4.57344809664429,0.4291343067863534,0.0023673523885002,0.0127082625018188,0.8944635898544095,0.1320903477854144,0.78,0.0758287544405155,252.9822130134704,141.42135579009593,189.7366600101028,173.20508020916515,0.0480100985567359,0.0006550390152985,43097.6,818.5540910654594,7.0
chgnet,crabnet_frontend,full,MDS_E_64_cos_zscore,test,unique_prototype,0.0507668132750335,0.001920503529745,0.0772454551065953,0.0037643990628951,0.9925168437845804,0.001099960383552,-0.0054796279163026,0.0005066247178369,-0.0085634131436093,0.0009474997906088,0.0017503239063112,0.0002947460165609,0.6323798842590692,0.0150610237093533,4.476212727867428,0.3848287252933761,-0.001243302347346,0.0136555177568135,0.7972282210775478,0.0929042582251336,0.73,0.0570087712549569,100.0,0.0,100.0,0.0,0.0491952945989626,0.0008777953632251,43097.6,818.5540910654594,8.0
chgnet,crabnet_frontend,full,MDS_64_cos_zscore,test,unique_prototype,0.0508126492560515,0.0018979469234306,0.0773465456369257,0.0035792439803368,0.9925018666382864,0.0010505346687312,-0.0054337919352846,0.0004756533991096,-0.0084623226132789,0.0010362525476956,0.001735346760017,0.0003356687168132,0.6341114793190091,0.0150577646719892,4.375926062748316,0.3980805587669931,0.0004882927125938,0.0126588271568946,0.6969415559584359,0.1043982376286021,0.7,0.0707106781186547,2.729822128134704,0.9669999668731372,1.864911064067352,1.1843282500637111,0.0493289581262366,0.0008973296872114,43097.6,818.5540910654594,9.0
