baseline_model,residual_route,metrics_variant,fold,representation,split,subset,n_rows,gamma,alpha,inner_alpha,inner_holdout_mae,n_dropped_total,n_total_representation,n_train_representation,n_test_representation,baseline_representation,MAE,RMSE,R2,baseline_MAE_on_eval_rows,baseline_RMSE_on_eval_rows,baseline_R2_on_eval_rows,delta_MAE_vs_baseline,delta_RMSE_vs_baseline,delta_R2_vs_baseline,F1,DAF,baseline_F1_on_eval_rows,baseline_DAF_on_eval_rows,delta_F1_vs_baseline,delta_DAF_vs_baseline
orb-v3,crabnet_frontend,full,3,mat2vec+H64,test,unique_prototype,43511,0.0,1000.0,1000.0,0.011133266212351691,0,256963,205571,51392,orb-v3-baseline,0.010431946393709802,0.028546219787745224,0.9990137905260484,0.010431946393709802,0.028546219787745224,0.9990137905260484,0.0,0.0,0.0,0.9382326729279495,5.598278052396566,0.9382326729279495,5.598278052396566,0.0,0.0
orb-v3,crabnet_frontend,full,4,mat2vec+H64,train,all,205571,0.05,1000.0,1000.0,0.011513139430297721,0,256963,205571,51392,orb-v3-baseline,0.011382907065211506,0.03580504089341596,0.9984357261173944,0.011382196562013839,0.03594005160222704,0.9984239070049807,7.105031976668147e-07,-0.00013501070881107718,1.1819112413657962e-05,0.9108166297722655,5.678396008071955,0.9109973029485743,5.675661543673616,-0.00018067317630876545,0.0027344643983386874
orb-v3,crabnet_frontend,full,4,mat2vec+H64,train,unique_prototype,173469,0.05,1000.0,1000.0,0.011513139430297721,0,256963,205571,51392,orb-v3-baseline,0.011562222429309564,0.03517779173459744,0.9984448837914061,0.011557888542498061,0.03530407192152777,0.998433698731969,4.333886811503165e-06,-0.00012628018693033177,1.1185059437091027e-05,0.9301019305929258,6.339108391480182,0.930449799827302,6.33647375886715,-0.0003478692343762413,0.002634632613031762
orb-v3,crabnet_frontend,full,4,mat2vec+H64,test,all,51392,0.05,1000.0,1000.0,0.011513139430297721,0,256963,205571,51392,orb-v3-baseline,0.011611106870036435,0.0397008285296382,0.9982641580627364,0.011599727659993203,0.03979575910058641,0.9982558468267072,1.1379210043231669e-05,-9.49305709482054e-05,8.31123602917927e-06,0.9169667443338275,4.991278296537918,0.9169269868163288,4.990256714379444,3.975751749873968e-05,0.0010215821584740326
orb-v3,crabnet_frontend,full,4,mat2vec+H64,test,unique_prototype,42019,0.05,1000.0,1000.0,0.011513139430297721,0,256963,205571,51392,orb-v3-baseline,0.011487402751532262,0.03252429079557485,0.9987801262816922,0.011472481694392913,0.03262080241702542,0.9987728759057515,1.492105713934988e-05,-9.651162145056513e-05,7.250375940737186e-06,0.9354402448572852,5.595957962082519,0.9355917728275567,5.5960549752535576,-0.00015152797027151443,-9.701317103871787e-05
orb-v3,crabnet_frontend,full,0,mat2vec+L32,train,all,205570,0.0,1000.0,1000.0,0.01150553371093296,0,256963,205570,51393,orb-v3-baseline,0.011287991108572653,0.03643935933427992,0.9983592295023543,0.011287991108572653,0.03643935933427992,0.9983592295023543,0.0,0.0,0.0,0.9139490786978737,5.43944905122339,0.9139490786978737,5.43944905122339,0.0,0.0
orb-v3,crabnet_frontend,full,0,mat2vec+L32,train,unique_prototype,171551,0.0,1000.0,1000.0,0.01150553371093296,0,256963,205570,51393,orb-v3-baseline,0.01138946336218195,0.034047823275792304,0.9985314840684607,0.01138946336218195,0.034047823275792304,0.9985314840684607,0.0,0.0,0.0,0.9327923191221854,6.097775427612593,0.9327923191221854,6.097775427612593,0.0,0.0
orb-v3,crabnet_frontend,full,0,mat2vec+L32,test,all,51393,0.0,1000.0,1000.0,0.01150553371093296,0,256963,205570,51393,orb-v3-baseline,0.011976541574977864,0.03793599568619925,0.9985008948541072,0.011976541574977864,0.03793599568619925,0.9985008948541072,0.0,0.0,0.0,0.9051778706165338,5.889593711901795,0.9051778706165338,5.889593711901795,0.0,0.0
orb-v3,crabnet_frontend,full,0,mat2vec+L32,test,unique_prototype,43937,0.0,1000.0,1000.0,0.01150553371093296,0,256963,205570,51393,orb-v3-baseline,0.012133822214753318,0.03757983060033432,0.9984298402068614,0.012133822214753318,0.03757983060033432,0.9984298402068614,0.0,0.0,0.0,0.9263965475905058,6.507340582085849,0.9263965475905058,6.507340582085849,0.0,0.0
orb-v3,crabnet_frontend,full,1,mat2vec+L32,train,all,205570,0.05,1000.0,1000.0,0.011344473263063481,0,256963,205570,51393,orb-v3-baseline,0.011268584643329275,0.03630711667464403,0.998467741619828,0.01126501768195847,0.03641682794815985,0.9984584674046654,3.5669613708058656e-06,-0.00010971127351581955,9.274215162613508e-06,0.913294127871607,5.439295304057019,0.91357345532457,5.437916877744147,-0.0002793274529629963,0.0013784263128719942
orb-v3,crabnet_frontend,full,1,mat2vec+L32,train,unique_prototype,171918,0.05,1000.0,1000.0,0.011344473263063481,0,256963,205570,51393,orb-v3-baseline,0.01139448443072427,0.0340322870352544,0.9986045068825071,0.011388132350497099,0.034137624124016275,0.9985958548236058,6.352080227171528e-06,-0.00010533708876187681,8.652058901326143e-06,0.9326269416277392,6.090300122319409,0.9330322409245309,6.08879385540604,-0.0004052992967916724,0.0015062669133687479
