baseline_model,residual_route,metrics_variant,representation,split,subset,MAE_mean,MAE_std,RMSE_mean,RMSE_std,R2_mean,R2_std,delta_MAE_vs_baseline_mean,delta_MAE_vs_baseline_std,delta_RMSE_vs_baseline_mean,delta_RMSE_vs_baseline_std,delta_R2_vs_baseline_mean,delta_R2_vs_baseline_std,F1_mean,F1_std,DAF_mean,DAF_std,delta_F1_vs_baseline_mean,delta_F1_vs_baseline_std,delta_DAF_vs_baseline_mean,delta_DAF_vs_baseline_std,gamma_mean,gamma_std,alpha_mean,alpha_std,inner_alpha_mean,inner_alpha_std,inner_holdout_mae_mean,inner_holdout_mae_std,n_rows_mean,n_rows_std,rank_by_MAE
orb-v3,crabnet_frontend,full,orb-v3-baseline,train,unique_prototype,0.011541111509865393,0.0001771777068152275,0.03478624891635089,0.0009434722137623121,0.9985067565641911,9.915525988226886e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9315375010739997,0.0014736079767077677,6.17976151692561,0.14810295412795957,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,172390.4,818.554091065462,1.0
orb-v3,crabnet_frontend,full,MDS_E_32_cos_zscore,train,unique_prototype,0.011542499153709385,0.00017736901909472374,0.03477630343040242,0.0009368881352866302,0.998507638425999,9.835947683648952e-05,1.3876438439915789e-06,3.1028659637242837e-06,-9.945485948471833e-06,2.2238782650051988e-05,8.818618079109442e-07,1.971902949249733e-06,0.9314666381261038,0.0015457433641671368,6.180768320048103,0.14944563968334784,-7.086294789586667e-05,0.00015845436858118357,0.001006803122493416,0.0022512802218543257,0.01,0.022360679774997897,1000.0,0.0,1000.0,0.0,0.011408452040526375,0.00017190440474812655,172390.4,818.554091065462,2.0
orb-v3,crabnet_frontend,full,MDS_F_64_cos_zscore,train,unique_prototype,0.011542606241339326,0.00017644281068271623,0.03475857551953058,0.0009448675178423461,0.9985091276145424,9.915808310818972e-05,1.4947314739329615e-06,2.048303358225323e-06,-2.7673396820313002e-05,3.8109397012744895e-05,2.371050351279713e-06,3.285562485962164e-06,0.9313654282982554,0.001481773350044193,6.179879005165523,0.14827468251061685,-0.00017207277574409207,0.00023755502398214212,0.00011748823991251101,0.00028480658703439996,0.02,0.027386127875258306,1.0,0.0,1.0,0.0,0.011407159873884468,0.00017103652675305974,172390.4,818.554091065462,3.0
orb-v3,crabnet_frontend,full,MDS_32_cos_zscore,train,unique_prototype,0.011542618532274205,0.00017738800349892034,0.03477643432560949,0.0009369716628148029,0.9985076268276515,9.836972832164562e-05,1.5070224088111623e-06,3.369804549717237e-06,-9.814590741395735e-06,2.1946092069100922e-05,8.702634604063064e-07,1.9459682558026978e-06,0.9315201833777753,0.0014900037521638112,6.180901767527284,0.1496252450257331,-1.731769622435042e-05,3.872354597133899e-05,0.0011402506016747083,0.0025496778567296835,0.01,0.022360679774997897,316.22776601683796,0.0,316.22776601683796,0.0,0.0114082335444176,0.00017173052013512744,172390.4,818.554091065462,4.0
orb-v3,crabnet_frontend,full,mat2vec+S64,train,unique_prototype,0.011542820030893963,0.0001763550283420297,0.03473871573440208,0.0009474078359318711,0.9985108237478053,9.929401401003841e-05,1.7085210285709e-06,2.339927491649796e-06,-4.7533181948809786e-05,6.532572761988285e-05,4.067183614231418e-06,5.619019057578972e-06,0.9313814196814467,0.0014700798043990847,6.180315200414937,0.14866373557327903,-0.0001560813925528315,0.00021410019245981512,0.0005536834893279163,0.0010214266581560982,0.02,0.027386127875258306,1000.0,0.0,1000.0,0.0,0.011406649493726152,0.000171424848119782,172390.4,818.554091065462,5.0
orb-v3,crabnet_frontend,full,mat2vec+H64,train,unique_prototype,0.011542897958469172,0.00017630247007458858,0.034738880737745816,0.0009473851070801668,0.998510809659005,9.9292836765236e-05,1.7864486037792726e-06,2.447981905328758e-06,-4.736817860507142e-05,6.509921969881893e-05,4.0530948139716475e-06,5.599589196070828e-06,0.9314116973828295,0.0014767593431852153,6.180561852977698,0.14859390264797895,-0.00012580369117005664,0.00017387139313362996,0.000800336052088646,0.0011839995032283165,0.02,0.027386127875258306,1000.0,0.0,1000.0,0.0,0.011406864755039168,0.0001713525559171016,172390.4,818.554091065462,6.0
orb-v3,crabnet_frontend,full,MDS_F_32_cos_zscore,train,unique_prototype,0.011542974929841177,0.00017624739387184335,0.03476794316149274,0.0009442269016277494,0.998508325514812,9.914532009831892e-05,1.8634199757838754e-06,2.556033210644466e-06,-1.830575485815e-05,2.520819790839721e-05,1.5689506208671489e-06,2.173992904111546e-06,0.9314082781062358,0.0014349147360009375,6.180556536925804,0.14852283861303986,-0.00012922296776378682,0.00018229155313887545,0.0007950200001941354,0.0011377494112016727,0.02,0.027386127875258306,272.98221281347037,96.69999668731373,272.98221281347037,96.69999668731373,0.011407424557252877,0.0001715137916137883,172390.4,818.554091065462,7.0
orb-v3,crabnet_frontend,full,mat2vec+L64,train,unique_prototype,0.011543072586775383,0.00017618748485888314,0.03474024989740325,0.0009471650563794939,0.998510692888533,9.927944846341125e-05,1.961076909990159e-06,2.6923095786973265e-06,-4.5999018947633086e-05,6.322645454367334e-05,3.9363243418577555e-06,5.439438416893087e-06,0.9313290658259271,0.0014494612919460767,6.1805643612466,0.14895523910057556,-0.00020843524807250268,0.0002865524344295248,0.0008028443209903812,0.001524099563553593,0.02,0.027386127875258306,1864.911064067352,1184.3282500637113,1864.911064067352,1184.3282500637113,0.011406535145480016,0.00017120063460769787,172390.4,818.554091065462,8.0
orb-v3,crabnet_frontend,full,MDS_64_cos_zscore,train,unique_prototype,0.011543272340736556,0.00017613603717200112,0.03475513881089772,0.0009453301541350429,0.9985094209708738,9.918654545267444e-05,2.1608308711628527e-06,2.959770293725317e-06,-3.111010545316373e-05,4.2799308075308416e-05,2.664406682728604e-06,3.686733296233063e-06,0.9313544810388382,0.0014596138857218596,6.179779323198669,0.14825785156538215,-0.00018302003516141864,0.0002506798695097903,1.780627305922877e-05,0.00025455839188153937,0.02,0.027386127875258306,10.0,0.0,10.0,0.0,0.011407337937881854,0.0001711095195761812,172390.4,818.554091065462,9.0
orb-v3,crabnet_frontend,full,mat2vec+H32,train,unique_prototype,0.011543515506797863,0.00017605399325164731,0.034740402195647446,0.0009471267465287728,0.9985106799582812,9.927639555907533e-05,2.403996932471078e-06,3.291832708363237e-06,-4.5846720703440755e-05,6.302100998925673e-05,3.923394090166177e-06,5.422080796884205e-06,0.9313182920958282,0.001452324349759622,6.180409171305731,0.14866094852354886,-0.0002192089781714035,0.0003010172998865529,0.0006476543801218426,0.0010906263841928626,0.02,0.027386127875258306,1000.0,0.0,1000.0,0.0,0.011407066745011536,0.0001714222349765555,172390.4,818.554091065462,10.0
orb-v3,crabnet_frontend,full,mat2vec+S32,train,unique_prototype,0.011543582717202112,0.000176031760185288,0.03474045027382004,0.0009471515525349525,0.9985106757204962,9.927957693908025e-05,2.4712073367197384e-06,3.384049388340932e-06,-4.5798642530844866e-05,6.294866967868694e-05,3.919156305065563e-06,5.415404538297797e-06,0.93136204057495,0.0014248409806559663,6.180265143423643,0.14892116343761644,-0.00017546049904968442,0.00024819281490891736,0.0005036264980333271,0.0013333654134105328,0.02,0.027386127875258306,1000.0,0.0,1000.0,0.0,0.011407249224481105,0.00017132196462864546,172390.4,818.554091065462,11.0
orb-v3,crabnet_frontend,full,mat2vec+L32,train,unique_prototype,0.011543630101053571,0.00017598385940083898,0.03474094741939497,0.000946999890313067,0.9985106336252134,9.926660605551336e-05,2.5185911881778906e-06,3.4489471226977774e-06,-4.530149695591151e-05,6.228370374278651e-05,3.877061022339312e-06,5.359633536673335e-06,0.9313877753991828,0.0014483939616906217,6.180878708338487,0.1489590915626759,-0.00014972567481679188,0.000206187709864991,0.001117191412877716,0.0017798966597529686,0.02,0.027386127875258306,1000.0,0.0,1000.0,0.0,0.011407166935024672,0.00017127259778060045,172390.4,818.554091065462,12.0
orb-v3,crabnet_frontend,full,mat2vec,train,unique_prototype,0.011543702538308217,0.00017593913668329482,0.03474161116037973,0.0009469443488232711,0.9985105768035668,9.926576675228164e-05,2.591028442824883e-06,3.548673223330781e-06,-4.463775597115943e-05,6.136581555407429e-05,3.820239375618151e-06,5.280392280766982e-06,0.93132268166562,0.0014373242559034022,6.180408833321473,0.14857362321360648,-0.00021481940837959624,0.00029781497973128447,0.000647316395863129,0.0010116931107946219,0.02,0.027386127875258306,863.2455532033676,305.7922392626484,863.2455532033676,305.7922392626484,0.011407363726204241,0.00017130317701432302,172390.4,818.554091065462,13.0
orb-v3,crabnet_frontend,full,MDS_E_64_cos_zscore,train,unique_prototype,0.011544128823362056,0.000175720030850532,0.03475241275608842,0.0009456861374455033,0.998509653730113,9.920718230535916e-05,3.0173134966633015e-06,4.134286117974067e-06,-3.383616026246955e-05,4.6527611367499334e-05,2.8971659219445556e-06,4.0059852607790126e-06,0.9313116285279763,0.001404602036698273,6.181064182788506,0.1492008549594383,-0.00022587254602322027,0.0003263561531634964,0.0013026658628970012,0.0021643024080842403,0.02,0.027386127875258306,316.22776601683796,0.0,316.22776601683796,0.0,0.011407300702133324,0.0001713110274860874,172390.4,818.554091065462,14.0
