baseline_model,residual_route,metrics_variant,fold,representation,split,subset,n_rows,gamma,alpha,inner_alpha,inner_holdout_mae,n_dropped_total,n_total_representation,n_train_representation,n_test_representation,baseline_representation,MAE,RMSE,R2,baseline_MAE_on_eval_rows,baseline_RMSE_on_eval_rows,baseline_R2_on_eval_rows,delta_MAE_vs_baseline,delta_RMSE_vs_baseline,delta_R2_vs_baseline,F1,DAF,baseline_F1_on_eval_rows,baseline_DAF_on_eval_rows,delta_F1_vs_baseline,delta_DAF_vs_baseline
sevennet-l3i5,crabnet_frontend,full,4,mat2vec+S64,train,all,205571,0.5,1000.0,1000.0,0.03421377443313721,0,256963,205571,51392,sevennet-l3i5-baseline,0.03402046335706286,0.06325306851196326,0.9951181138891952,0.035665461941299284,0.06908315972946956,0.9941767044501596,-0.0016449985842364248,-0.0058300912175063,0.0009414094390356453,0.7643661432401379,4.816485818480313,0.7708507486764339,4.650402751173331,-0.0064846054362960315,0.16608306730698175
sevennet-l3i5,crabnet_frontend,full,4,mat2vec+S64,train,unique_prototype,173469,0.5,1000.0,1000.0,0.03421377443313721,0,256963,205571,51392,sevennet-l3i5-baseline,0.035450700412145444,0.06466107601519816,0.9947457400433216,0.03735672002049665,0.07077972115118343,0.9937043091214568,-0.0019060196083512046,-0.006118645135985271,0.0010414309218648166,0.7766575964606621,5.275614249190938,0.782321650884672,5.122767772298357,-0.005664054424009857,0.1528464768925808
sevennet-l3i5,crabnet_frontend,full,4,mat2vec+S64,test,all,51392,0.5,1000.0,1000.0,0.03421377443313721,0,256963,205571,51392,sevennet-l3i5-baseline,0.03417476662388624,0.06682624286903859,0.9950818120044457,0.035647134993844386,0.07241233087352221,0.9942252114022089,-0.0014723683699581491,-0.005586088004483625,0.0008566006022368011,0.7661749826934341,4.194303524074887,0.7778118296046583,4.0866707122022525,-0.011636846911224241,0.10763281187263463
sevennet-l3i5,crabnet_frontend,full,4,mat2vec+S64,test,unique_prototype,42019,0.5,1000.0,1000.0,0.03421377443313721,0,256963,205571,51392,sevennet-l3i5-baseline,0.035310348474540225,0.06485160937137151,0.9951500113737051,0.03701172053522858,0.07090789406265001,0.9942018642610603,-0.0017013720606883567,-0.006056284691278502,0.0009481471126447927,0.7809092196572722,4.647116237954302,0.7870509493238628,4.522151772186041,-0.006141729666590545,0.1249644657682607
sevennet-l3i5,crabnet_frontend,full,0,mat2vec,train,all,205570,0.55,316.22776601683796,316.22776601683796,0.03445926031887814,0,256963,205570,51393,sevennet-l3i5-baseline,0.03370188268518825,0.06328320229377976,0.9950513895495187,0.035244921057769205,0.0693358560009969,0.9940595118184397,-0.0015430383725809557,-0.006052653707217137,0.000991877731079005,0.7656465075413676,4.611671780366136,0.77363055365209,4.450801859134807,-0.007984046110722343,0.16086992123132848
sevennet-l3i5,crabnet_frontend,full,0,mat2vec,train,unique_prototype,171551,0.55,316.22776601683796,316.22776601683796,0.03445926031887814,0,256963,205570,51393,sevennet-l3i5-baseline,0.03505698601321735,0.06378900850538351,0.9948454392568076,0.03684421613262988,0.07020866241049492,0.9937557345592244,-0.0017872301194125292,-0.006419653905111414,0.0010897046975831826,0.7778497162661385,5.08291038086226,0.7839311859443631,4.926100222167978,-0.006081469678224538,0.15681015869428183
sevennet-l3i5,crabnet_frontend,full,0,mat2vec,test,all,51393,0.55,316.22776601683796,316.22776601683796,0.03445926031887814,0,256963,205570,51393,sevennet-l3i5-baseline,0.03570387453012439,0.06538963592206068,0.9955460333685316,0.0373292825188814,0.07143966672028704,0.9946837186092903,-0.0016254079887570091,-0.006050030798226358,0.0008623147592413671,0.7562689357313221,5.014070303317059,0.767007011932587,4.851456363391036,-0.010738076201264879,0.1626139399260227
sevennet-l3i5,crabnet_frontend,full,0,mat2vec,test,unique_prototype,43937,0.55,316.22776601683796,316.22776601683796,0.03445926031887814,0,256963,205570,51393,sevennet-l3i5-baseline,0.03705412792537149,0.06669905744734785,0.9950537779452766,0.039027840513383094,0.07308554197925946,0.9940612210586092,-0.001973712588011607,-0.00638648453191161,0.0009925568866674395,0.7696364362764684,5.405310063657821,0.7808850645359557,5.274849491461921,-0.011248628259487359,0.13046057219590068
sevennet-l3i5,crabnet_frontend,full,1,mat2vec,train,all,205570,0.45,316.22776601683796,316.22776601683796,0.0347298470908753,0,256963,205570,51393,sevennet-l3i5-baseline,0.03405914856384008,0.06450821807020601,0.995162972300461,0.03548031266453858,0.0693997821940947,0.9944015900307915,-0.0014211641006984937,-0.004891564123888692,0.0007613822696694861,0.7717280238227309,4.632755979849352,0.7748297985599417,4.465294184553604,-0.0031017747372108495,0.16746179529574867
sevennet-l3i5,crabnet_frontend,full,1,mat2vec,train,unique_prototype,171918,0.45,316.22776601683796,316.22776601683796,0.0347298470908753,0,256963,205570,51393,sevennet-l3i5-baseline,0.03548342517123791,0.06508734927510865,0.9948956717198968,0.03712735453922525,0.07029047659110131,0.9940469654396107,-0.0016439293679873374,-0.005203127315992664,0.0008487062802861045,0.7837352924512266,5.089667487256892,0.7851408553495839,4.928983561441317,-0.0014055628983572488,0.160683925815575
