baseline_model,residual_route,metrics_variant,representation,split,subset,MAE_mean,MAE_std,RMSE_mean,RMSE_std,R2_mean,R2_std,delta_MAE_vs_baseline_mean,delta_MAE_vs_baseline_std,delta_RMSE_vs_baseline_mean,delta_RMSE_vs_baseline_std,delta_R2_vs_baseline_mean,delta_R2_vs_baseline_std,F1_mean,F1_std,DAF_mean,DAF_std,delta_F1_vs_baseline_mean,delta_F1_vs_baseline_std,delta_DAF_vs_baseline_mean,delta_DAF_vs_baseline_std,gamma_mean,gamma_std,alpha_mean,alpha_std,inner_alpha_mean,inner_alpha_std,inner_holdout_mae_mean,inner_holdout_mae_std,n_rows_mean,n_rows_std,rank_by_MAE
sevennet-l3i5,crabnet_frontend,full,sevennet-l3i5-baseline,test,unique_prototype,0.03728693689523207,0.0016803108596981217,0.07074372572693535,0.0033139608364421785,0.9937185025717241,0.000961219024507754,0.0,0.0,0.0,0.0,0.0,0.0,0.7827082510405753,0.008807360732851892,5.021367179979386,0.4315768710747945,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,43097.6,818.5540910654594,14.0
sevennet-l3i5,crabnet_frontend,full,mat2vec+H64,train,all,0.03402566028000072,0.0003992748666100516,0.06368179068819521,0.0012570763260417912,0.9951627308621749,0.0002362115811215165,-0.0016361356588787915,8.724279394739074e-05,-0.006075334112463622,0.0008045139191247206,0.0009655340850722949,0.00011717513283412623,0.7643230241102811,0.003489945992680498,4.672915516339902,0.10933956053132422,-0.008031601454669834,0.003160412866587926,0.14566770856835679,0.012094350500318774,0.52,0.08366600265340757,663.2455534033676,474.48042094835256,726.4911064067352,374.5174767482784,0.03416706182548392,0.0010802876207521293,205570.4,0.5477225575061624,1.0
sevennet-l3i5,crabnet_frontend,full,mat2vec+S64,train,all,0.034037843486735275,0.00040054202338795974,0.06372563115845516,0.001250203038612362,0.9951560401677021,0.00023671431629717724,-0.001623952452144245,8.70053495756328e-05,-0.006031493642203669,0.0008047897584492136,0.0009588433905995064,0.00011691554593470344,0.7640884658560166,0.0036254673671360558,4.676094095000569,0.11005568100827066,-0.008266159708934273,0.003130163530983094,0.1488462872290242,0.012243342845299519,0.52,0.08366600265340757,1000.0,0.0,1000.0,0.0,0.034181369018303924,0.0010808697285376975,205570.4,0.5477225575061624,2.0
sevennet-l3i5,crabnet_frontend,full,mat2vec+H32,train,all,0.034057807362409154,0.00040302934510373905,0.06383889952337803,0.0012404357866542771,0.995138812476388,0.0002366347202262065,-0.0016039885764703651,8.955314716942098e-05,-0.005918225277280803,0.0007986852867943307,0.0009416156992853475,0.00011606831221845418,0.7671703953979119,0.003479701111991454,4.700215037097034,0.11251061733687065,-0.005184230167039017,0.003366166160480304,0.1729672293254886,0.015056214523170344,0.52,0.08366600265340757,1000.0,0.0,663.2455534033676,474.48042094835256,0.03420215458084932,0.0010625117898097403,205570.4,0.5477225575061624,3.0
sevennet-l3i5,crabnet_frontend,full,mat2vec+S32,train,all,0.03407625404445626,0.00040017211496844076,0.06382512452704234,0.0012414181681521135,0.9951409382053701,0.00023590421500526058,-0.0015855418944232633,8.934216390293686e-05,-0.0059320002736165,0.0008006261574162434,0.0009437414282672974,0.00011669638471638249,0.7649907115182266,0.003582600890102433,4.682636530362119,0.10720798797914487,-0.007363914046724274,0.0030719739268866043,0.15538872259057346,0.01065258298473837,0.52,0.08366600265340757,863.2455532033676,305.7922392626484,863.2455532033676,305.7922392626484,0.03420658168273752,0.001055949839027926,205570.4,0.5477225575061624,4.0
sevennet-l3i5,crabnet_frontend,full,mat2vec+L32,train,all,0.034087741141217494,0.00039971435203824823,0.06381380836128259,0.0012911174788135709,0.9951428825441375,0.0002336427600448238,-0.0015740547976620279,8.714951406649402e-05,-0.005943316439376239,0.0008341641814430694,0.000945685767034976,0.00012525431210609484,0.7650170895636941,0.0034556919888117195,4.6994659426497885,0.10815941361683823,-0.007337536001256861,0.0034366782413953506,0.17221813487824314,0.01071365720631011,0.53,0.09082951062292476,1000.0,0.0,1000.0,0.0,0.034207141717834164,0.0010595889297880616,205570.4,0.5477225575061624,5.0
sevennet-l3i5,crabnet_frontend,full,mat2vec+L64,train,all,0.03409022677625311,0.00039971496634686057,0.06385450377029513,0.0012366846417523748,0.9951364414558693,0.00023636109708761853,-0.0015715691626264072,8.572615693395188e-05,-0.005902621030363703,0.0007955003570840371,0.000939244678766582,0.00011559476123209826,0.7650658655390712,0.003823052816490283,4.695629856153024,0.1091923056640653,-0.007288760025879704,0.0034625285501664045,0.1683820483814797,0.012301771544747726,0.52,0.08366600265340757,1000.0,0.0,1000.0,0.0,0.0342289976617699,0.0010622979615336225,205570.4,0.5477225575061624,6.0
sevennet-l3i5,crabnet_frontend,full,mat2vec,train,all,0.03411208375026091,0.00039935208219636664,0.0639341123480858,0.0012323187818488316,0.9951243301455556,0.00023605393314105684,-0.0015497121886186098,8.422275892611737e-05,-0.005823012452573034,0.0007863790496631226,0.0009271333684528927,0.00011439959442934598,0.7657794177300947,0.0036150650112170787,4.7012031430873105,0.11046751563051108,-0.006575207834856189,0.0032766583709381617,0.17395533531576585,0.013631143876109796,0.52,0.08366600265340757,252.98221301347039,141.42135579009593,252.98221301347039,141.42135579009593,0.03422566093649019,0.0010539392597019102,205570.4,0.5477225575061624,7.0
sevennet-l3i5,crabnet_frontend,full,MDS_E_64_cos_zscore,train,all,0.03487717923547954,0.00037597975664411794,0.06645469842548728,0.0010324819648276594,0.9947328165392173,0.0002266198780492217,-0.0007846167033999804,6.128931037319263e-05,-0.003302426375171555,0.0006444903340787025,0.0005356197621146919,9.780748246634511e-05,0.7657907601666049,0.003833336352472771,4.653140148420436,0.10499496877316729,-0.006563865398346058,0.003088989798467884,0.1258923406488915,0.008650980325417008,0.38,0.07582875444051551,100.0,0.0,100.0,0.0,0.03487722118737644,0.0011874413323817341,205570.4,0.5477225575061624,8.0
sevennet-l3i5,crabnet_frontend,full,MDS_64_cos_zscore,train,all,0.03497391705050594,0.00038305778737761554,0.06710084937091393,0.0009103863940714801,0.9946309100244258,0.00019263997089666,-0.0006878788883735818,5.284208721044169e-05,-0.0026562754297448977,0.00039579860555551843,0.0004337132473231087,6.654376345733541e-05,0.7651718034283372,0.003817233106292041,4.5956286206796015,0.10644010277857967,-0.007182822136613698,0.00229804749863109,0.06838081290805657,0.01096912407743612,0.30999999999999994,0.04183300132670377,2.7298221281347037,0.9669999668731372,2.7298221281347037,0.9669999668731372,0.0349951279403927,0.0012338922550532679,205570.4,0.5477225575061624,9.0
sevennet-l3i5,crabnet_frontend,full,MDS_F_64_cos_zscore,train,all,0.03508384210276469,0.0003844298901323676,0.06767568347438459,0.0008469302241214296,0.9945383554161484,0.000197546691615561,-0.0005779538361148278,4.1617130240186215e-05,-0.0020814413262742414,0.0003611817210345412,0.00034115863904584656,5.97799013250392e-05,0.7659913276124397,0.0036160643760400103,4.5887349755417635,0.10521034866909076,-0.006363297952511249,0.002416645138168659,0.061487167770218495,0.00907084329936332,0.3,0.04999999999999999,0.31622776601683794,0.0,0.31622776601683794,0.0,0.03507433567016128,0.0012295103871501672,205570.4,0.5477225575061624,10.0
sevennet-l3i5,crabnet_frontend,full,MDS_32_cos_zscore,train,all,0.03530828185012737,0.0003904314943209224,0.06851908120825154,0.0009436867417154908,0.9944016430743717,0.0001991842089500957,-0.00035351408875214927,3.4179632659482094e-05,-0.0012380435924072841,0.00024080232559157855,0.0002044462972691008,4.153345105861615e-05,0.7672025296790872,0.0037462855634783467,4.569225662913582,0.10775540326765416,-0.005152095885863672,0.0025869242153376626,0.0419778551420368,0.015214067349285838,0.27999999999999997,0.057008771254956896,31.62277660168379,0.0,31.62277660168379,0.0,0.03523701672770365,0.001236137049646029,205570.4,0.5477225575061624,11.0
sevennet-l3i5,crabnet_frontend,full,MDS_F_32_cos_zscore,train,all,0.0353162561679891,0.00039839232006610444,0.06861878236025316,0.0009433321134603887,0.9943851945975052,0.00020471020953682367,-0.0003455397708904143,2.3636737959555922e-05,-0.0011383424404056736,0.0001614583696017606,0.0001879978204024413,2.853563374927736e-05,0.7673515368005777,0.003205555627982912,4.588659598601424,0.10929464071074634,-0.005003088764373187,0.0021543367933873495,0.06141179082987911,0.014419875856076016,0.29,0.04183300132670376,10.0,0.0,10.0,0.0,0.03524327343622399,0.0012656271026062155,205570.4,0.5477225575061624,12.0
sevennet-l3i5,crabnet_frontend,full,MDS_E_32_cos_zscore,train,all,0.03541464683161009,0.00039919448237116234,0.0687658692070329,0.0008769371576610585,0.994360716259607,0.00021389488514272754,-0.0002471491072694357,1.3265295945856553e-05,-0.0009912555936259337,0.00020213912095512506,0.00016351948250437065,3.2339497488032645e-05,0.7695212507536656,0.002760559430450571,4.569778363534843,0.09943222363989548,-0.0028333748112853606,0.0011280641252226745,0.042530555763297784,0.0050888710348048595,0.21000000000000002,0.04183300132670378,316.22776601683796,0.0,316.22776601683796,0.0,0.03536287947881108,0.001256541583615369,205570.4,0.5477225575061624,13.0
sevennet-l3i5,crabnet_frontend,full,sevennet-l3i5-baseline,train,all,0.03566179593887952,0.0004067495843889774,0.06975712480065883,0.0008929008300563747,0.9941971967771026,0.00021289261211692633,0.0,0.0,0.0,0.0,0.0,0.0,0.7723546255649509,0.002743890457212733,4.527247807771545,0.09812604050636053,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,205570.4,0.5477225575061624,14.0
sevennet-l3i5,crabnet_frontend,full,mat2vec+H64,train,unique_prototype,0.03538424814234444,0.00044176827609020695,0.06438302087324624,0.0012679484259996334,0.9948872042956346,0.00025518624375642706,-0.0019050348848631785,0.00012341522653778003,-0.006418046136974734,0.000844621562109902,0.0010683658308326739,0.00012748951455750278,0.7777029218638176,0.003296279652956422,5.141345190785668,0.11433594646799128,-0.005601395729088865,0.0027355850562118776,0.1461561758156284,0.0062022561599252395,0.52,0.08366600265340757,663.2455534033676,474.48042094835256,726.4911064067352,374.5174767482784,0.03416706182548392,0.0010802876207521293,172390.4,818.554091065462,1.0
